fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,299910000,-176484000,147346000,-147346000,34133000,14075000,35578000,None,19991000,None,54213000,4995000,29138000,-266275000,14142000,5916000,2954000,-11188000,None,None,None,5916000,2041000,None,14075000,14075000,None
2020-03-31,USD,291485000,-154554000,165837000,-165837000,-18141000,-24427000,39024000,None,-35312000,None,66009000,-6858000,-11283000,-259587000,17171000,-10885000,2900000,-14271000,None,None,None,-10885000,-9758000,None,-24427000,-24427000,None
2019-12-31,USD,399920000,-275517000,173104000,-173104000,108761000,55486000,34601000,None,90652000,None,58049000,6348000,102413000,-368167000,18109000,35166000,2949000,-15160000,None,None,None,35166000,3399000,None,55486000,55486000,None
2019-09-30,USD,354901000,-229486000,174168000,-174168000,55937000,31814000,36543000,None,36950000,None,57703000,619000,55318000,-323732000,18987000,5136000,2988000,-15999000,None,None,None,5136000,-2369000,None,31814000,31814000,None
2019-06-30,USD,297618000,-149358000,155240000,-155240000,-1483000,5725000,39235000,None,-16806000,None,82281000,4399000,-5882000,-270874000,15323000,-22531000,2997000,-12326000,None,None,None,-22531000,1402000,None,5725000,5725000,None
2019-03-31,USD,205855000,-86848000,114941000,-114941000,-26972000,-25963000,36194000,None,-38586000,None,60947000,1121000,-28093000,-183989000,11614000,-12623000,-10481000,-8581000,None,None,None,-12623000,-1912000,None,-25963000,-25963000,None
2018-12-31,USD,319950000,-910525000,104281000,-794111000,118619000,87690000,32969000,0,108744000,0,44975000,2205000,116414000,-988469000,9875000,None,None,None,13000000,0,0,21054000,-7670000,0,87690000,87690000,None
2018-09-30,USD,245525000,114693000,102473000,143052000,29818000,15233000,36008000,0,17245000,0,57789000,1459000,28359000,20896000,12573000,None,None,None,0,0,0,2012000,-11114000,0,15233000,15233000,None
2018-06-30,USD,234995000,120892000,116261000,118734000,-1093000,-14574000,37862000,0,-10810000,0,61997000,1065000,-2158000,21033000,9717000,None,None,None,0,0,0,3764000,-8652000,0,-14574000,-14574000,None
2018-03-31,USD,209310000,118678000,107336000,101974000,-14015000,-19428000,36791000,0,-23380000,0,60542000,2689000,-16704000,21345000,9365000,None,None,None,0,0,0,-3952000,-6676000,0,-19428000,-19428000,None
2017-12-31,USD,326395000,102365000,115993000,210402000,107737000,33164000,30732000,0,98922000,0,49395000,-300000,108037000,22238000,8815000,None,None,None,0,0,0,65758000,-92227000,0,33164000,33164000,None
2017-09-30,USD,225735000,106919000,107393000,118342000,10529000,3388000,33935000,0,1155000,0,50538000,-894000,11423000,22446000,9374000,None,None,None,0,0,0,-2233000,4887000,0,3388000,3388000,None
2017-06-30,USD,240599000,158685000,120357000,120242000,-40059000,-29809000,34969000,0,-50723000,0,101344000,-1616000,-38443000,22372000,10664000,None,None,None,0,0,0,-20914000,6530000,0,-29809000,-29809000,None
2017-03-31,USD,231462000,119296000,108543000,122919000,4378000,-1608000,37285000,0,-5782000,0,59640000,755000,3623000,22371000,10160000,None,None,None,0,0,0,-4174000,-9405000,0,-1608000,-1608000,None
2016-12-31,USD,342730000,222833000,106046000,342730000,119633000,66735000,37814000,0,109416000,0,162186000,-264000,119897000,22833000,10217000,None,None,None,0,0,0,42681000,110201000,0,66735000,66735000,None
2016-09-30,USD,216975000,226328000,97382000,216975000,-6414000,-9826000,42210000,0,-16252000,0,161531000,2939000,-9353000,22587000,9838000,None,None,None,0,0,0,-6426000,-2355000,0,-9826000,-9826000,None
2016-06-30,USD,219930000,246275000,112423000,219930000,-24201000,-16858000,46358000,0,-33916000,0,178535000,2144000,-26345000,21382000,9715000,None,None,None,0,0,0,-17058000,13625000,0,-16858000,-16858000,None
2016-03-31,USD,226066000,89135000,115130000,226066000,136747000,89144000,43604000,0,126114000,0,174361000,-184000,136931000,-128744000,10414000,None,None,None,0,0,0,36970000,-10598000,0,89484000,89144000,None
2015-12-31,USD,308637000,234664000,113497000,308637000,72821000,43767000,33285000,0,62623000,0,178394000,-1152000,73973000,22985000,10198000,None,None,None,0,0,0,18856000,-11455000,0,43767000,43767000,None
2015-09-30,USD,238701000,214815000,106302000,238701000,28294000,14780000,36123000,0,18566000,0,158394000,4408000,25406000,20298000,9728000,None,None,None,0,0,0,3786000,-14532000,0,14780000,14780000,None
2015-06-30,USD,265822000,242158000,122846000,265822000,43381000,27051000,39425000,0,32876000,0,182729000,19717000,23664000,20004000,10505000,None,None,None,0,0,0,5825000,16329000,0,27051000,27051000,None
