fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-01-31,USD,-6147000,-207000,-6147000,None,1082000,16385000,None,-610000,-9533000,1171000,-9067000,None,792000,None,None,None,274000,-71000,365000,None,None,None
2019-12-31,USD,-6147000,-207000,-6147000,-5782000,1082000,16385000,None,-610000,-9533000,1171000,-9067000,None,792000,None,15303000,None,274000,-71000,365000,None,None,None
2019-01-31,USD,92000,166000,92000,None,4918000,9435000,-553000,-1173000,-9813000,-1113000,-10640000,None,878000,None,None,None,-1070000,164000,127000,None,None,None
2018-12-31,USD,92000,166000,92000,219000,4918000,9435000,-553000,-1173000,-9813000,-1113000,-10640000,None,878000,None,5070000,None,-1070000,164000,127000,None,None,None
2018-01-31,USD,2730000,566000,2730000,None,1900000,4215000,-102000,591000,-8259000,-996000,-7941000,None,1011000,None,None,0,-24000,-1856000,69000,None,None,None
