fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,CAD,75020788,None,None,None,5313649,69707139,None,None,129029890,-77983103,1922001,None,None,1746087,438652,None,None,18660352,72077755,2926816,None,69690922,None,124305,2848145,None,309938,None,None,None,None,None,None,None,None,None,72093972,233565,None,None,4874997,None,None,None,None,None,None,None,None
2020-03-31,CAD,75723275,None,None,903690,5838826,69884449,None,None,129041015,-77072518,1912840,None,None,2473406,919328,None,None,17915952,72161863,3545097,None,69868134,None,133696,2868478,None,793623,None,None,None,None,None,None,None,72178178,None,72178178,263885,3006660,None,4919498,None,None,None,None,None,2473410,None,112000000
2019-12-31,CAD,74063855,None,None,1576370,5478705,68585150,None,None,127022366,-76127168,1865847,None,None,912214,900789,None,None,17689952,71396920,2649297,None,68567512,None,100209,2541338,None,778841,None,None,None,None,None,None,None,71414558,None,71414558,292679,2712070,None,4577916,None,None,None,None,None,912210,None,112000000
2019-09-30,CAD,75302179,19495,None,2357890,5597454,69704725,None,None,127022366,-75007593,1859246,None,None,1373536,1035962,None,None,17689952,71324424,3958260,None,69685230,None,116879,2499726,None,917683,None,None,None,None,None,None,None,71343919,None,71343919,320799,2702250,None,4561492,None,None,None,None,None,1373540,None,112000000
2019-06-30,CAD,75488119,21352,None,2953280,5368673,70119446,0,0,127022366,-73908192,1846908,0,0,1716610,902118,0,0,17005272,70586961,4879806,0,70098094,0,89531,2386082,0,787422,0,0,0,0,0,0,0,70608313,0,70608313,348261,2619650,0,4466555,0,0,0,0,0,1716610,0,112000000
2019-03-31,CAD,73042600,23209,None,0,2471540,70571060,0,0,127022370,-72595920,1434882,0,0,3359899,743980,0,82403,16860582,69371160,3671440,0,70547847,0,227153,292679,0,661578,0,0,0,0,0,0,0,69371157,0,69371157,375082,292680,0,1727561,0,0,0,0,0,3359900,0,112000000
2018-12-31,CAD,54207650.68,17940.31,None,0,1879519.72,52328130.96,0,0,93138558.44,-53060634.26,1052120.55,0,0,3725311.63,827399.18,0,0,12250206.78,50167862.59,4021847.78,0,52310190.64,0,220486.87,0,0,799878.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725311.63,0,108000000
2018-09-30,USD,45315514.21,16227.50,None,0,1478013.56,43837500.66,0,0,77286649.85,-43583155.39,874142.69,0,0,5250528.45,603870.87,0,0,10134006.19,39852165.38,5447121.34,0,43821273.16,0,130017.34,0,0,452099.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250526.62,0,112000000
2018-06-30,USD,75353555,22418,None,0,2733770,72619785,0,0,126959394,-70909551,1434882,0,0,12275735,1298888,0,0,16569942,62737543,12593594,0,72597367,0,160674,0,0,1172135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103000000
2018-03-31,USD,66485105,23450,None,120000,2325212,64159893,None,None,118054463,-69734846,1434882,None,6474888,12270897,890330,None,None,15840276,47247128,12739639,None,64136443,None,348972,None,None,712283,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,102000000
