fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-03-31,USD,0,24438000,None,None,-22946000,-25513000,15974000,None,-25513000,None,8464000,None,-24438000,None,247000,None,336000,43000,None,None,None,None,-1118000,None,-25513000,-25513000,None
2019-03-31,CAD,0,32972588.38,0,0,-36229778.31,-38620431.40,28734272.02,0,-38620431.40,0,4238316.36,0,-32972588.38,0,273367.29,0,355751.95,-406680.65,0,0,0,0,-5241162.37,0,-38620431.40,-39366000,0
2018-03-31,CAD,0,15251546.76,0,0,-14299099.43,-16651566.89,12133249.70,0,-16651566.89,0,3118297.06,0,-15251546.76,0,283411.16,None,55753.01,-1108865.50,0,0,0,0,-291154.63,0,-16651566.89,-21504000,0
2017-03-31,USD,0,591676.36,0,0,-591676.36,-8324944,403933.91,0,-8420429,0,2632865,0,-8297557,0,-2058.46,-95485,-108808,None,0,0,0,-119077,-8761.62,0,-593629.26,-10381847,0
2017-02-28,USD,0,0,0,0,-8009000,-7911000,5457000,None,-8009000,None,2465000,None,-7922000,None,None,None,None,None,None,None,None,-97000,-23000,None,-7911000,-7911000,None
