fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2019-12-31,USD,-991972000,0,-994740000,-2293000,484528000,1391170000,796620000,-8332000,155238000,169893000,-226537000,-71189000,56191000,-138787000,248809000,None,None,-366777000,475000,None,None,169893000
2018-12-31,USD,-631600000,0,-681875000,-49908000,-8830703000,816507000,9597146000,-8205000,148051000,96897000,-37735000,-60494000,55577000,-96287000,146351000,None,None,-180869000,367000,None,None,96897000
2017-12-31,USD,-930892000,0,-907949000,23615000,-8500166000,412844000,8902237000,-308000,97509000,-34271000,460834000,-57705000,54587000,-65452000,76225000,0,0,366443000,672000,None,None,-34271000
2016-12-31,USD,-194336016,0,-201917252,-6993147,-3245512688,349471071,3641129318,-4624000,62480893,-50063257,-197617076,-38501267,26726460,-46145559,0,0,0,-248323162,588089,None,None,-50063257
2015-12-31,USD,-17995370,0,24734072,44953106,291272674,77209181,-177014459,2625000,53428814,138290942,36347689,2624389,7011689,-37049034,0,0,0,-26717203,2223664,None,None,138290942
