fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,429807000,155000,None,1943000,107112000,322695000,20358000,None,209000,316035000,28792000,3229000,555000,70845000,76620000,None,None,None,204428000,219775000,555000,319311000,None,61576000,6340000,85411000,76620000,None,None,209000,None,316035000,None,None,1665000,None,210032000,None,6340000,3794000,30492000,None,None,None,6451000,429807000,70845000,-190585000,52234119
2020-03-31,USD,395620000,213000,None,2045000,89297000,306323000,15130000,None,208000,306115000,23512000,3229000,542000,52145000,64185000,None,None,None,193029000,196966000,542000,302881000,None,69921000,6330000,72855000,64185000,None,None,208000,None,306115000,None,None,1641000,None,198654000,None,6330000,3652000,25112000,None,None,None,None,395620000,52145000,-184636000,52044110
2019-12-31,USD,371424000,272000,None,1375000,81284000,290140000,15297000,17633000,208000,286301000,25256000,3229000,597000,44373000,56028000,None,None,None,178094000,187549000,597000,286639000,None,68200000,6320000,73601000,56028000,None,None,208000,None,286301000,None,None,1683000,None,183875000,None,6320000,3639000,25256000,None,None,None,3631000,371424000,44373000,-179242000,52078515
2019-09-30,USD,352152000,331000,None,1559000,72585000,279567000,15034000,15169000,209000,276678000,18703000,3229000,594000,28373000,53882000,None,None,None,177462000,170536000,594000,276007000,None,56083000,None,80623000,11118000,None,None,209000,None,276678000,None,None,1724000,None,181616000,None,None,3669000,18703000,None,None,None,2680000,352152000,28373000,-175357000,52119295
2019-06-30,USD,342251000,389000,None,5696000,77682000,264569000,14938000,22294000,209000,262774000,18729000,3229000,608000,13683000,58953000,None,None,None,167631000,168630000,608000,260951000,4000000,68933000,None,77044000,7885000,None,None,209000,None,262774000,None,None,1764000,None,173621000,None,None,3791000,18729000,None,None,None,1586000,342251000,13683000,-171232000,52118180
2019-03-31,USD,319525000,447000,None,1607000,60155000,259370000,12713000,13149000,208000,258193000,16155000,3229000,603000,7143000,44000000,None,None,None,166652000,146798000,603000,255694000,None,63471000,None,74577000,44000000,None,None,208000,None,258193000,None,None,1796000,None,172727000,None,None,3442000,16155000,None,None,None,969000,319525000,7143000,-167863000,52099274
2018-12-31,USD,308197000,506000,None,1046000,60698000,247499000,12481000,13938000,208000,247291000,12627000,3229000,598000,1994000,48071000,None,None,None,163003000,140861000,598000,243764000,None,60209000,None,77612000,48071000,None,None,208000,None,247291000,None,None,None,None,167336000,None,None,146000,12627000,None,None,None,None,308197000,1994000,-166880000,51991242
2018-09-30,USD,314024000,564000,None,3470000,62757000,249629000,8841000,15303000,209000,249420000,10679000,3229000,639000,7265000,53716000,None,None,None,164896000,144696000,639000,247474000,1252000,53527000,0,79182000,53716000,249629000,0,209000,0,249420000,0,None,None,None,169328000,None,None,200000,9041000,None,None,None,None,314024000,8517000,-162294000,52209643
2018-06-30,USD,320271000,622000,None,6973000,80288000,238437000,8415000,23611000,209000,238228000,10161000,3229000,634000,15854000,71673000,None,None,None,161121000,154665000,634000,236132000,2955000,58416000,0,70467000,71673000,238437000,0,209000,0,238228000,0,None,None,None,165606000,None,None,200000,8615000,None,None,None,None,320271000,18809000,-157927000,52290064
2018-03-31,USD,306945000,3677000,None,7230000,67334000,239611000,9842000,12925000,210000,239401000,10042000,3677000,653000,8173000,57292000,None,None,None,147928000,154687000,653000,235934000,8942000,61662000,0,68680000,57292000,239611000,0,210000,0,239401000,0,None,None,None,152258000,None,None,200000,10042000,None,None,None,None,306945000,17115000,-153783000,52394349
2017-12-31,USD,296780000,0,None,3398000,59554000,237226000,9489000,39098000,210000,237016000,1512000,0,678000,21457000,50065000,None,None,None,142375000,153727000,678000,237226000,6077000,52009000,0,70786000,50065000,237226000,0,210000,0,237016000,0,None,None,None,143053000,None,None,None,9489000,None,None,None,None,296780000,27534000,-149963000,52422801
2017-09-30,USD,303138000,0,None,5797000,72840000,230298000,12225000,37893000,210000,230088000,1547000,0,689000,23515000,60615000,None,None,None,138308000,164141000,689000,230298000,11342000,57370000,0,66117000,60615000,230298000,0,210000,0,230088000,0,None,None,None,138997000,None,None,None,12225000,None,None,None,None,303138000,34857000,-146513000,52513061
2017-06-30,USD,285011000,0,None,6408000,67264000,217747000,11437000,41142000,210000,217537000,2119000,0,667000,33552000,55250000,None,None,None,124628000,159716000,667000,217747000,12732000,43949000,0,63075000,55250000,217747000,0,210000,0,217537000,0,None,None,None,125295000,None,None,577000,12014000,None,None,None,None,285011000,46284000,-142839000,52615921
2017-03-31,USD,265283000,0,None,4049000,53488000,211795000,11797000,31186000,210000,211585000,2115000,0,656000,31623000,41122000,None,None,None,118417000,146210000,656000,211795000,7139000,47411000,0,55988000,41122000,211795000,0,210000,0,211585000,0,None,None,None,119073000,None,None,569000,12366000,None,None,None,None,265283000,38762000,-139272000,52622539
2016-12-31,USD,256530000,0,None,6128000,50632000,205898000,11029000,31940000,211000,205687000,2059000,0,657000,24153000,39042000,None,None,None,114892000,140981000,657000,205898000,14083000,49265000,0,47352000,39042000,205898000,0,211000,0,205687000,0,None,None,None,115549000,None,None,561000,11590000,None,None,None,None,256530000,38236000,-137146000,52651448
2016-09-30,USD,257277000,0,None,7052000,52501000,204776000,8610000,36110000,211000,204565000,1976000,0,679000,14562000,43338000,None,None,None,115234000,141364000,679000,204776000,20518000,55831000,0,43401000,43338000,204776000,0,211000,0,204565000,0,None,None,None,115913000,None,None,553000,9163000,None,None,None,None,257277000,35080000,-133659000,52783642
2016-06-30,USD,257527000,0,None,10915000,62543000,194984000,8150000,43884000,212000,194772000,2437000,0,935000,12209000,53251000,None,None,None,111863000,144729000,695000,194984000,22303000,59177000,0,40125000,53251000,194984000,0,212000,0,194772000,0,None,240000,None,112798000,None,None,1142000,9292000,None,None,None,None,257527000,34512000,-130505000,53008136
2016-03-31,USD,236669000,0,None,13243000,47999000,188670000,8830000,33148000,212000,188458000,2284000,0,701000,17248000,38039000,None,None,None,105777000,130191000,701000,188670000,15195000,42026000,0,42479000,38039000,0,0,212000,0,188458000,0,None,None,None,106478000,None,None,1130000,9960000,None,None,None,None,236669000,32443000,-127417000,53059669
2015-12-31,USD,232854000,0,None,10613000,53936000,178918000,9404000,37235000,212000,178706000,1817000,0,7580000,7908000,43413000,None,None,None,101061000,124213000,5700000,178918000,12444000,54749000,0,38499000,43413000,0,0,212000,0,178706000,0,None,1880000,None,108641000,None,None,1119000,10523000,None,None,None,None,232854000,20352000,-124348000,53012363
2015-09-30,USD,255098000,0,None,11563000,56727000,198371000,13378000,34482000,217000,198154000,1797000,0,13882000,29863000,42241000,None,None,None,96296000,144920000,11762000,198371000,8266000,54176000,0,41052000,42241000,0,0,217000,0,198154000,0,None,2120000,None,110178000,None,None,1108000,14486000,None,None,None,None,255098000,38129000,-121215000,54139246
2015-06-30,USD,250012000,0,None,7295000,62583000,187429000,13641000,36737000,217000,187212000,2525000,0,1311000,37600000,47250000,None,None,None,95795000,152906000,831000,187429000,6101000,54728000,0,47182000,47250000,0,0,217000,0,187212000,0,None,480000,None,97106000,None,None,1692000,15333000,None,None,None,None,250012000,43701000,-118347000,54263876
