fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,7514510000,None,None,None,4222568000,3232565000,13000000,None,1375000,-1207645000,148033000,None,253024000,60970000,72335000,None,None,-30416000,6732212000,70164000,None,3253477000,None,9194000,3506650000,None,72335000,None,None,1375000,None,-1207645000,None,None,712134000,None,7444346000,482492000,3506650000,643583000,4150233000,None,20912000,None,4469251000,7514510000,60970000,None,137540345
2020-03-31,USD,7619756000,None,None,None,4249850000,3309811000,9500000,None,1375000,-1129108000,165784000,None,228051000,208888000,53086000,None,None,-30362000,6710573000,221175000,None,3327579000,None,12287000,3540283000,None,53086000,None,None,1375000,None,-1129108000,-3615000,None,688008000,None,7398581000,477779000,3540283000,656481000,4196764000,None,17768000,None,4467906000,7619756000,208888000,None,137523031
2019-12-31,USD,7559754000,38600000,None,26698000,4116699000,3294676000,10600000,None,1373000,-1144721000,153932000,None,144280000,81348000,88411000,None,None,-20432000,6769903000,94818000,None,3399057000,None,13470000,3397850000,None,88411000,None,None,1373000,None,-1144721000,-3486000,None,695033000,None,7464936000,473070000,3397850000,157368000,3555218000,None,104381000,None,4458456000,7559754000,81348000,None,137326824
2019-09-30,USD,7668982000,None,None,29569000,4130855000,3330075000,6000000,None,1373000,-1104448000,207362000,None,257304000,85787000,86295000,None,None,-22415000,6836721000,113147000,None,3487938000,None,27360000,3363469000,None,86295000,None,None,1373000,None,-1104448000,-3486000,None,719114000,None,7555835000,469479000,3363469000,681091000,4044560000,None,157863000,None,4455565000,7668982000,85787000,None,137326824
2019-06-30,USD,7382897000,None,None,37185000,3756102000,3379999000,8200000,None,1372000,-1059633000,158760000,None,37185000,88726000,67079000,None,None,-18784000,6753607000,98172000,None,3565909000,None,9446000,3241362000,None,67079000,None,None,1372000,None,-1059633000,-3368000,None,531118000,None,7284725000,285224000,3241362000,447661000,3689023000,None,185910000,None,4460412000,7382897000,88726000,None,137200511
2019-03-31,USD,7325448000,None,None,42947000,3635646000,3438924000,8200000,None,1370000,-1005041000,183303000,None,311890000,79855000,58439000,None,None,-10191000,6694147000,93911000,None,3625619000,None,14056000,3109423000,None,58439000,None,None,1370000,None,-1005041000,-3162000,None,537390000,None,7231537000,282550000,3109423000,467784000,3577207000,None,186695000,None,4455948000,7325448000,79855000,None,137188689
2018-12-31,USD,7038846000,57400000,None,42179000,3307599000,3481051000,11000000,None,1370000,-971070000,191233000,None,198229000,106517000,88767000,None,None,-4397000,6661034000,115082000,None,3665497000,None,8565000,3027599000,None,88767000,None,None,1370000,None,-971070000,-3092000,None,262730000,None,6923764000,None,3027599000,191233000,3218832000,None,184446000,None,4458240000,7038846000,106517000,None,136967286
2018-09-30,USD,7046048000,0,None,39740000,3299124000,3497201000,13700000,None,1370000,-955310000,238921000,0,364039000,90541000,86481000,None,None,-1975000,6600571000,135838000,None,3681855000,39740000,45297000,2973722000,0,86481000,3562270000,4456208000,1370000,0,-955310000,-3092000,None,309639000,None,6910210000,None,2973722000,238921000,3212643000,None,184654000,None,4456208000,7046048000,90541000,None,136961885
2018-06-30,USD,6905017000,0,None,34596000,3089573000,3614147000,8900000,None,1366000,-889524000,195886000,0,335814000,87204000,66430000,2827257000,2827257000,-2056000,6512172000,95031000,None,3745456000,34596000,7827000,2827257000,0,66430000,3684135000,4507453000,1366000,0,-889524000,-3092000,None,297814000,None,6809986000,None,2827257000,195886000,3023143000,None,131309000,None,4507453000,6905017000,87204000,None,136615244
2018-03-31,USD,7006952000,0,None,28485000,3399896000,3456503000,7300000,None,1366000,-872281000,212754000,0,6913239000,83987000,52932000,3134210000,3134210000,-2236000,6624572000,93713000,None,3583502000,28485000,9726000,3134210000,0,52932000,3480057000,4332471000,1366000,0,-872281000,-2817000,None,288667000,None,6913239000,None,3134210000,212754000,3346964000,None,126999000,None,4332471000,7006952000,83987000,None,136600639
2017-12-31,USD,6897370000,65600000,None,31990000,3266243000,3484985000,9300000,None,1364000,-837644000,187983000,0,6823428000,64772000,53741000,3024710000,3024710000,-2701000,6532168000,73942000,None,3617154000,23590000,9170000,3024519000,0,53741000,3498958000,4326910000,1364000,0,-837644000,-2944000,None,291260000,None,6823428000,None,3024519000,187983000,3212502000,None,132169000,None,4326910000,6897370000,64772000,None,136362728
2017-09-30,USD,6686891000,0,None,25824000,3060815000,3500093000,0,None,1364000,-816360000,214918000,0,6629195000,42165000,79612000,2766795000,2766795000,-3195000,6345172000,57696000,None,3612363000,25824000,15531000,2766285000,0,79612000,3513806000,4321228000,1364000,0,-816360000,-2944000,None,284023000,None,6629195000,None,2766285000,214918000,2981203000,None,112270000,None,4321228000,6686891000,42165000,None,136362728
2017-06-30,USD,6224973000,0,None,28319000,2601923000,3554000000,0,None,1363000,-754660000,179342000,0,6163731000,53795000,62547000,347417000,347417000,-3428000,5888343000,61242000,None,3609344000,28319000,7447000,2360034000,0,62547000,3567706000,4312413000,1363000,0,-754660000,-1688000,None,275388000,None,6163731000,None,2360034000,179342000,2539376000,None,55344000,None,4312413000,6224973000,53795000,None,136316192
2017-03-31,USD,5987966000,0,None,49767000,2430792000,3487778000,0,None,1336000,-692510000,173961000,0,5921669000,58516000,48510000,149120000,149120000,-3583000,5651026000,66297000,None,3543443000,24386000,7781000,2208321000,0,48510000,3501509000,4183758000,1336000,0,-692510000,-1223000,None,270643000,None,5921669000,None,2208321000,173961000,2382282000,None,55665000,None,4183758000,5987966000,58516000,None,133643559
2016-12-31,USD,5865913000,56400000,None,35317000,2360348000,3444985000,1400000,None,1322000,-670137000,158437000,0,5810528000,46957000,76614000,2126396000,2126396000,-4067000,5538161000,55385000,None,3500063000,24817000,8428000,2125297000,0,76614000,3450487000,4118842000,1322000,0,-670137000,-975000,None,272367000,None,5810528000,None,2125297000,158437000,2283734000,None,55078000,None,4118842000,5865913000,46957000,None,132225488
2016-09-30,USD,6279375000,0,None,None,2761426000,3450106000,0,None,1319000,-639698000,199887000,0,6200683000,62042000,77247000,None,None,-5992000,5931425000,78692000,None,3513824000,29649000,16650000,2484292000,0,77247000,3454231000,4095452000,1319000,0,-639698000,-975000,None,269258000,None,6200683000,None,2484292000,199887000,2684179000,None,63718000,None,4095452000,6279375000,62042000,None,132000000
2016-06-30,USD,6315057000,0,None,None,2816783000,3420391000,0,None,1304000,-594115000,164493000,0,6066256000,241684000,61626000,None,None,3417289000,5809103000,248801000,None,3494113000,34946000,7117000,2590664000,0,61626000,3424552000,4021440000,1304000,0,-594115000,-975000,None,257153000,None,6066256000,None,2590664000,164493000,2755157000,None,73722000,None,4021440000,6315057000,241684000,None,131000000
2016-03-31,USD,6367537000,0,None,None,2827606000,3462277000,0,None,1304000,-557427000,155033000,0,5932928000,427585000,49306000,348376000,348376000,3466558000,5663086000,434609000,None,3528410000,40312000,7024000,2623267000,0,49306000,0,0,1304000,0,-557427000,-405000,None,269842000,None,5932928000,None,2623267000,155033000,2778300000,None,66133000,None,4026045000,6367537000,427585000,None,130433194
2015-12-31,USD,6025947000,58400000,None,42575000,3184779000,2770196000,2700000,None,1124000,-550501000,144811000,0,5957138000,50334000,71988000,2950735000,2950735000,2775827000,5667754000,68809000,None,2829707000,33675000,18475000,2967980000,0,71988000,0,0,1124000,0,-550501000,-403000,None,289384000,None,5957138000,None,2967980000,144811000,3112791000,None,59511000,None,3325806000,6025947000,50334000,None,112350877
2015-09-30,USD,6026102000,0,None,None,3169706000,2785723000,0,None,1123000,-533708000,167357000,0,5920363000,81610000,81020000,600000000,600000000,2788220000,5629086000,105739000,None,2845692000,36380000,24129000,2921329000,0,81020000,0,0,1123000,0,-533708000,0,None,291277000,None,5920363000,None,2921329000,167357000,3088686000,None,59969000,None,3326515000,6026102000,81610000,None,112329389
2015-06-30,USD,5810170000,0,None,None,2917107000,2826874000,0,None,1123000,-490368000,115701000,0,5752680000,49438000,68185000,None,None,2824081000,5488948000,57490000,None,2888965000,40673000,8052000,2733221000,0,68185000,0,0,1123000,0,-490368000,0,None,263732000,None,5752680000,None,2733221000,115701000,2848922000,None,62091000,None,3323010000,5810170000,49438000,None,112314405
