fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,185547000,173035000,93934000,185547000,12127000,-13344000,4977000,None,-15041000,-2078000,9767000,-385000,12512000,158291000,27168000,381000,870000,-27553000,None,None,None,381000,None,None,-15422000,-13344000,None
2020-03-31,USD,249404000,133918000,102047000,249404000,110223000,80855000,6207000,None,82440000,1206000,10158000,-5263000,115486000,117553000,27783000,379000,851000,-28219000,None,None,None,379000,43698000,None,82061000,80855000,None
2019-12-31,USD,255835000,200092000,105125000,255835000,55227000,24720000,5786000,None,26372000,1128000,4937000,-516000,55743000,175356000,28855000,524000,831000,-29371000,None,14013000,None,524000,-13784000,None,25848000,24720000,None
2019-09-30,USD,227705000,200398000,121088000,227705000,47944000,20223000,5430000,None,19641000,-887000,7165000,20637000,27307000,187803000,28303000,305000,960000,-28658000,None,None,None,305000,20992000,None,19336000,20223000,None
2019-06-30,USD,217371000,179530000,99082000,217371000,37592000,10386000,4513000,None,10524000,-176000,8115000,-249000,37841000,166902000,27068000,314000,969000,-27317000,None,None,None,314000,-282000,None,10210000,10386000,None
2019-03-31,USD,242131000,183132000,100312000,242131000,58793000,29640000,4186000,None,31732000,1728000,10864000,-206000,58999000,164881000,27061000,364000,926000,-27267000,None,3201000,None,364000,-3201000,None,31368000,29640000,None
2018-12-31,USD,245873000,136039000,102115000,245873000,76924000,47504000,3886000,0,49903000,2117000,10811000,-32910000,109834000,121342000,27021000,None,None,None,0,0,0,282000,-17617000,0,49621000,47504000,None
2018-09-30,USD,213469000,191968000,118654000,213469000,22229000,-2345000,3831000,0,-2956000,-392000,10134000,728000,21501000,178003000,25185000,None,None,None,0,0,0,-219000,-24457000,0,-2737000,-2345000,None
2018-06-30,USD,201059000,170205000,96143000,201059000,71413000,46009000,3544000,0,48075000,-19000,13258000,40559000,30854000,153403000,23338000,None,None,None,0,0,0,2085000,19869000,0,45990000,46009000,None
2018-03-31,USD,220409000,170003000,163304000,220409000,50215000,25927000,4198000,0,26531000,323000,9541000,-191000,50406000,156264000,23684000,None,None,None,0,0,0,281000,-23875000,0,26250000,25927000,None
2017-12-31,USD,227563000,164429000,158143000,227563000,62934000,39062000,3436000,0,39756000,348000,9248000,-200000,63134000,151745000,23178000,None,None,None,0,-15317000,0,198000,-72719000,0,39558000,37526000,None
2017-09-30,USD,196938000,179363000,168779000,196938000,17688000,-1312000,3879000,0,-966000,-79000,11013000,113000,17575000,164471000,18654000,None,None,None,0,76585000,0,267000,-3545000,0,-1233000,-1312000,None
2017-06-30,USD,179008000,166398000,156616000,179008000,12187000,-2762000,3827000,0,-2386000,121000,12247000,-423000,12610000,135007000,14573000,None,None,None,0,15317000,0,267000,-483000,0,-2653000,-2762000,None
2017-03-31,USD,192938000,143719000,136985000,192938000,49423000,34050000,4083000,0,34706000,693000,9091000,204000,49219000,130545000,14717000,None,None,None,0,15317000,0,257000,-14513000,0,34449000,34050000,None
2016-12-31,USD,203972000,152248000,146565000,199201000,42844000,25392000,18491000,0,25919000,653000,35755000,-8880000,51724000,513096000,16925000,None,None,None,0,4895000,0,115000,-57177000,0,25804000,24054000,None
2016-09-30,USD,197683000,167133000,161758000,196411000,29206000,9644000,3340000,0,10190000,325000,7340000,-72000,30550000,156453000,19016000,None,None,None,0,48950000,0,345000,908000,0,9845000,9644000,None
2016-06-30,USD,187458000,146877000,-2467000,188450000,39229000,18438000,-3560000,0,19110000,550000,-6126000,123000,40581000,-53703000,20119000,None,None,None,0,-24475000,0,345000,-13515000,0,18765000,18438000,None
2016-03-31,USD,199995000,146960000,-2304000,202299000,69181000,45587000,-3738000,0,46554000,1140000,-5309000,16146000,53035000,-53716000,22627000,None,None,None,0,4895000,0,345000,-6481000,0,46209000,45587000,None
2015-12-31,USD,202198000,148473000,-2391000,204589000,53332000,28359000,-3792000,0,29170000,-897000,-5171000,-393000,53725000,-54685000,24162000,None,None,None,0,0,0,310000,-21377000,0,28860000,27273000,None
2015-09-30,USD,180816000,162265000,-1782000,182598000,23380000,1855000,-3555000,0,2327000,-230000,-5086000,4829000,18551000,-51874000,21053000,None,None,None,0,4895000,0,311000,2000000,0,2016000,1855000,None
2015-06-30,USD,177874000,143422000,-1961000,179835000,36814000,15580000,-3952000,0,16228000,-584000,-5738000,2362000,34452000,-51578000,20586000,None,None,None,0,0,0,310000,-39626000,0,15918000,15580000,None
