fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,128715000,59511000,75243000,53472000,2387000,752000,28712000,None,2387000,None,30799000,8426000,-6039000,None,0,1635000,331000,331000,None,None,None,1635000,8095000,None,752000,752000,None
2020-03-31,USD,114523000,56544000,62923000,51600000,-14336000,-9969000,29859000,None,-14337000,None,26620000,-9392000,-4944000,None,1000,-4368000,356000,355000,None,65000,None,-4368000,-9813000,None,-9969000,-9969000,None
2019-12-31,USD,115787000,61279000,68578000,47209000,-10727000,-11624000,30654000,None,-10856000,None,30625000,3343000,-14070000,None,129000,768000,872000,743000,None,None,None,768000,2471000,None,-11624000,-11624000,None
2019-09-30,USD,114092000,66619000,67761000,46331000,-18278000,-46123000,31835000,None,-18406000,None,30912000,2010000,-20288000,None,128000,27717000,610000,482000,None,3872000,None,27717000,-2472000,None,-46123000,-46123000,None
2019-06-30,USD,156391000,64453000,91376000,65015000,3534000,3995000,32064000,None,3407000,None,33619000,2972000,562000,-1230000,127000,-588000,692000,565000,None,None,None,-588000,3510000,None,3995000,3995000,None
2019-03-31,USD,143791000,66779000,83179000,60612000,1205000,770000,31647000,None,1078000,None,35132000,7372000,-6167000,None,127000,308000,6390000,464000,None,None,None,308000,6781000,None,770000,770000,None
2018-12-31,USD,140088000,143732000,84700000,55388000,-3644000,-8447000,31092000,0,-10587000,0,27940000,-1269000,-3644000,0,-135000,None,None,None,4000000,0,0,-2140000,-6943000,0,-8447000,-8447000,None
2018-09-30,USD,144842000,60627000,81887000,58448000,-1153000,7589000,29877000,0,3220000,0,30750000,1026000,-2179000,0,134000,None,None,None,0,0,0,-4369000,5258000,0,7589000,7589000,None
2018-06-30,USD,129038000,62809000,78052000,49996000,-12117000,-7670000,30729000,0,-11259000,0,32080000,696000,-12813000,0,132000,None,None,None,0,0,0,-3589000,1554000,0,-7670000,-7670000,None
2018-03-31,USD,120709000,66380000,81073000,39733000,-14516000,-10814000,32849000,0,-14745000,0,33531000,12131000,-26647000,0,132000,None,None,None,0,0,0,-3931000,11902000,0,-10814000,-10814000,None
2017-12-31,USD,128652000,62876000,68021000,58815000,-2411000,-11110000,31489000,0,-734000,0,31387000,1650000,-4061000,0,139000,None,None,None,0,0,0,10376000,6950000,0,-11110000,-11110000,None
2017-09-30,USD,186121000,68180000,98614000,86498000,18337000,15898000,33528000,0,19207000,0,34652000,19000,18318000,0,139000,None,None,None,0,0,0,3309000,0,0,15898000,15898000,None
2017-06-30,USD,186063000,68184000,100041000,84632000,16616000,12401000,33501000,0,17869000,0,34683000,168000,16448000,0,137000,None,None,None,0,0,0,5468000,0,0,12401000,12401000,None
2017-03-31,USD,170749000,66683000,96564000,73715000,8016000,6651000,31916000,0,8345000,0,34767000,984000,7032000,0,141000,None,None,None,0,0,0,1694000,0,0,6651000,6651000,None
2016-12-31,USD,162986000,66515000,92199000,70787000,6986000,7572000,32077000,0,6844000,0,34438000,2714000,4272000,0,142000,None,None,None,0,0,0,-728000,12160000,0,7572000,7572000,None
2016-09-30,USD,168890000,65678000,88204000,75808000,15660000,12415000,31962000,0,15517000,0,33716000,5530000,10130000,0,143000,None,None,None,0,0,0,3102000,0,0,12415000,12415000,None
2016-06-30,USD,162701000,64143000,80404000,78955000,16598000,10228000,31277000,0,16456000,0,32866000,1786000,14812000,0,142000,None,None,None,0,0,0,6228000,0,0,10228000,10228000,None
2016-03-31,USD,142204000,60273000,76410000,65794000,8223000,5014000,29488000,0,8078000,0,30785000,2702000,5521000,0,145000,None,None,None,0,0,0,3064000,0,0,5014000,5014000,None
2015-12-31,USD,139013000,59639000,76574000,62439000,5363000,5718000,29300000,0,5215000,0,30339000,2563000,2800000,0,148000,None,None,None,0,0,0,-503000,12229000,0,5718000,5718000,None
2015-09-30,USD,158078000,62577000,87429000,70649000,11023000,7067000,32561000,0,10872000,0,30016000,2951000,8072000,0,151000,None,None,None,0,0,0,3805000,0,0,7067000,7067000,None
2015-06-30,USD,160138000,67602000,91892000,68246000,4260000,2544000,35479000,0,4111000,0,32123000,3616000,644000,0,149000,None,None,None,0,0,0,1567000,0,0,2544000,2544000,None
