fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,530061000,259130000,310894000,219167000,-24266000,-52982000,126200000,None,-24777000,None,130288000,15697000,-39963000,-1230000,511000,28205000,2765000,2254000,None,3872000,None,28205000,10290000,None,-52982000,-52982000,None
2018-12-31,USD,529277000,574699000,325712000,203565000,-16947000,-19342000,124547000,None,-33371000,None,124440000,12584000,-45422000,None,533000,-14029000,4026000,3493000,4000000,None,None,-14029000,8558000,None,-19342000,-19342000,None
2017-12-31,USD,671585000,265923000,363240000,303660000,40558000,23840000,130434000,None,44687000,None,135489000,2821000,37737000,None,556000,20847000,4380000,3824000,-11900000,None,None,20847000,3126000,None,23840000,23840000,None
2016-12-31,USD,636781000,256609000,345437000,291344000,47467000,35229000,124804000,None,46895000,None,131805000,12732000,34735000,None,572000,11666000,3918000,3346000,None,None,None,11666000,8814000,None,35229000,35229000,None
2015-12-31,USD,600064000,253418000,333167000,266897000,26304000,18646000,129876000,None,25708000,None,123542000,12825000,13479000,None,596000,7062000,13183000,None,None,None,None,7062000,12229000,None,18646000,18646000,None
