fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,515700000,22000000,None,12700000,263900000,251800000,None,None,251800000,-264300000,78800000,None,7300000,34100000,120200000,5300000,5300000,-73000000,272300000,214100000,None,229800000,None,59200000,62700000,122300000,83900000,None,None,None,None,None,None,None,2200000,None,301600000,5700000,62700000,6000000,143700000,None,None,None,None,None,34100000,None,None
2020-03-31,USD,510500000,23800000,None,12900000,254600000,255900000,None,None,255900000,-258000000,79700000,None,7800000,31900000,100000000,None,200000,-74600000,275400000,203500000,None,232100000,None,53300000,72500000,118600000,71900000,None,None,None,None,None,-88200000,None,2700000,None,307000000,5700000,72500000,4500000,154600000,None,None,None,676700000,None,31900000,None,None
2019-12-31,USD,502200000,25400000,None,4300000,233900000,268300000,None,None,268300000,-244800000,84100000,None,8100000,27100000,104600000,200000,200000,-74700000,283200000,185500000,None,242900000,None,47100000,42200000,111600000,70500000,None,None,None,None,None,-88900000,None,2800000,None,316700000,6300000,42500000,5800000,129300000,None,None,None,676700000,None,27100000,None,24000000
2019-09-30,USD,555300000,27100000,None,4200000,248800000,306500000,None,None,None,-219700000,68700000,None,8000000,66600000,108700000,4000000,4000000,-62900000,288100000,232100000,None,279400000,None,56800000,68100000,111500000,72100000,None,None,None,None,None,-89200000,None,2500000,None,323200000,6900000,68100000,6500000,140100000,None,None,None,678300000,None,66600000,None,22000000
2019-06-30,USD,599500000,28800000,None,800000,260000000,339500000,None,100000,339500000,-188300000,72400000,None,8500000,44700000,114700000,4000000,4000000,-61200000,298900000,263300000,None,310700000,None,76500000,69000000,136000000,78500000,None,None,None,None,None,-89200000,None,2800000,None,336200000,7600000,69000000,6800000,145300000,None,None,None,678200000,None,44700000,None,26000000
2019-03-31,USD,639400000,30400000,None,16700000,261800000,377600000,None,200000,377600000,-203000000,74200000,None,8600000,74900000,112800000,3700000,3700000,-58700000,302300000,298100000,None,347200000,None,70800000,70300000,144700000,78600000,None,None,None,None,None,-38800000,None,3000000,None,341300000,8000000,70300000,7000000,149000000,None,None,None,678100000,None,74900000,None,27000000
2018-12-31,USD,708200000,32000000,None,1800000,317200000,391000000,None,500000,None,-186300000,76000000,None,9200000,173800000,170600000,3700000,3700000,-61600000,296100000,370900000,None,359000000,None,39600000,70600000,148900000,99500000,None,None,None,None,None,-39700000,None,None,None,None,None,70600000,None,None,None,None,None,678600000,None,173800000,None,26000000
2018-09-30,USD,910700000,55400000,None,3000000,353900000,556800000,0,1000000,0,-15300000,88300000,0,11100000,39400000,171000000,200000,200000,-64900000,398900000,445300000,None,501400000,0,116800000,94600000,279600000,127800000,0,0,0,0,0,-39700000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,26000000
2018-06-30,USD,873800000,57200000,None,3500000,322000000,551800000,0,600000,0,-23200000,87700000,0,11000000,28500000,164600000,200000,200000,-60300000,406300000,399300000,None,494600000,0,99500000,69700000,259600000,127700000,0,0,0,0,0,-39700000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,26000000
2018-03-31,USD,873100000,59000000,None,34100000,330100000,543000000,0,700000,0,-33700000,89500000,0,11600000,28900000,149600000,91000000,91000000,-57500000,415700000,386800000,None,484000000,0,88200000,91000000,235600000,114800000,0,0,0,0,0,-39900000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,26000000
