fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,-4184000,-4221000,-4184000,-278000,90467000,84628000,-5827000,-2068000,-42639000,69505000,-10942000,None,23395000,None,-12000,5425000,5890000,2339000,3907000,None,None,None
2020-03-31,USD,-12879000,-11679000,-12879000,-2301000,28320000,24485000,-3645000,2021000,-14419000,30402000,18809000,None,26228000,None,-348000,-5324000,20284000,1206000,10605000,None,None,None
2019-12-31,USD,-19515000,-380000,-19515000,-2382000,-1700000,-4565000,-2678000,1986000,1423000,1429000,25508000,None,24300000,None,-187000,-471000,-2897000,-444000,17422000,None,None,None
2019-09-30,USD,-23679000,7784000,-23679000,-2382000,-1694000,-7368000,-4641000,356000,-5536000,-6241000,24806000,None,25557000,None,-448000,542000,-8675000,4993000,19575000,None,None,None
2019-06-30,USD,-15063000,-238000,-15063000,-2382000,-1625000,-3357000,-1761000,457000,-7557000,7605000,26020000,None,25191000,None,585000,-103000,694000,6803000,15063000,None,None,None
2019-03-31,USD,-69675000,-13993000,-69675000,-50670000,-1764000,-2393000,-1185000,4032000,11000,-60415000,11655000,None,21533000,None,556000,522000,-4155000,1659000,19005000,None,None,None
2018-12-31,USD,None,6072000,-21501000,-3933000,27752000,26814000,-981000,-429000,-10345000,37499000,32191000,None,20891000,None,177115000,8080000,789000,6229000,20145000,None,None,None
2018-09-30,USD,None,-53000,-16106000,0,-1991000,-2455000,-916000,2295000,4347000,5076000,23639000,None,20174000,0,176341000,-733000,-725000,-2140000,12143000,None,None,None
2018-06-30,USD,None,6564000,-17539000,0,-117015000,-2629000,114107000,-1215000,-5310000,2330000,22497000,None,20589000,0,176341000,22000,-6732000,8116000,10383000,None,None,None
2018-03-31,USD,None,-18646000,-14968000,0,-1966000,54336000,-120039000,9910000,-9538000,6557000,-32816000,None,20433000,0,176341000,-2462000,-4820000,-31554000,11931000,None,None,None
2017-12-31,USD,None,8451000,-120811000,0,85884000,78054000,-7855000,-3263000,-45106000,1265000,44008000,None,76329000,0,0,-1636000,-8348000,11311000,48585000,None,None,None
2017-09-30,USD,None,2333000,-49689000,0,-1662000,15436000,-2039000,-19000,-36586000,-12727000,26293000,None,0,0,0,453000,0,1066000,35961000,None,None,None
2017-06-30,USD,None,761000,-32264000,0,26207000,19137000,-3942000,-1145000,-32496000,15110000,17898000,None,0,0,0,-3035000,0,7402000,0,None,None,None
2017-03-31,USD,None,None,-14429000,0,None,-3128000,None,None,-12386000,None,7219000,None,0,0,0,-2315000,0,None,0,None,None,None
2016-12-31,USD,None,12567000,-40629000,0,-6987000,-11603000,-4641000,2173000,-81374000,-17745000,34493000,None,84883000,0,0,307000,-3191000,15586000,32879000,None,None,None
2016-09-30,USD,None,None,-27970000,0,None,-9818000,None,None,-61140000,None,25261000,None,0,0,0,-1121000,0,None,0,None,None,None
2016-06-30,USD,None,None,-16350000,0,None,-7046000,None,None,-39905000,None,15550000,None,0,0,0,-1989000,0,None,0,None,None,None
2016-03-31,USD,None,None,-7580000,0,None,-4291000,None,None,-21066000,None,5366000,None,0,0,0,-145000,0,None,0,None,None,None
2015-12-31,USD,323000,-4770000,-401850000,323000,354657000,417547000,-13837000,10934000,-38545000,25042000,9403000,None,62158000,0,0,1144000,-342000,-23622000,15277000,None,None,None
2015-09-30,USD,None,None,-396886000,0,None,418931000,None,None,-29665000,None,6325000,None,0,0,77425000,-886000,0,None,0,None,None,None
2015-06-30,USD,None,None,-382156000,0,None,421305000,None,None,2849000,None,-983000,None,0,0,77425000,-1332000,0,None,0,None,None,None
