fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2019-12-31,USD,-5058000,0,-5058000,1460000,-2000,-11584000,-2934000,2297000,39188000,-60976000,-44334000,None,30000,-4513000,-4135000,None,-5188000,-18894000,6518000,None,None,None
2018-12-31,USD,4736000,0,4736000,15000000,-2000,34689000,-3634000,29268000,-58099000,116405000,76980000,0,21000,-4666000,-7011000,0,1345000,49025000,6518000,0,0,0
2017-12-31,USD,-18734000,0,-18734000,-15000000,-2000,65373000,41362000,-55241000,8837000,-20981000,-67620000,0,16000,-4768000,-21221000,0,4045000,2157000,6518000,0,0,0
2016-12-31,USD,-4115000,0,-4115000,-15000000,-2000,105872000,6000,22788000,10218000,108345000,6588000,0,17000,-2504000,-41630000,0,-4907000,-8819000,6518000,0,0,0
2015-12-31,USD,-41734000,0,-41734000,-41734000,-16000000,9281000,135000,29849000,-891000,-79780000,-47327000,0,13000,-2504000,25146000,0,-949000,-6791000,0,0,0,0
