fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,926624000,None,None,None,73937000,851784000,None,None,25000,-41056000,6850000,3519000,31303000,74405000,16926000,None,None,None,None,94593000,797209000,848265000,None,19566000,None,None,7299000,None,None,None,None,None,None,None,20286000,None,832031000,None,None,9833000,57011000,None,None,None,None,None,None,None,None
2020-03-31,USD,904090000,None,None,None,83287000,819852000,None,None,25000,-74056000,6302000,3519000,41158000,358594000,19956000,16656000,None,None,None,377935000,481478000,816333000,None,18714000,None,None,8819000,None,None,None,None,None,-109567000,None,19030000,None,526155000,None,None,17422000,63331000,None,None,None,1003450000,None,358594000,None,22000000
2019-12-31,USD,1010906000,None,None,514000,113471000,896432000,None,22395000,19000,-701000,22729000,3519000,15658000,348588000,46667000,16300000,None,897337000,None,386689000,605040000,892907000,None,33732000,None,None,14889000,None,None,None,None,None,-106342000,None,13654000,None,624217000,None,None,16419000,66804000,None,None,None,1003450000,None,348588000,None,23000000
2019-09-30,USD,993125000,119000,None,356000,104328000,888797000,None,29363000,25000,-11723000,12066000,3519000,12798000,350934000,29154000,25402000,None,None,None,376661000,600147000,885278000,None,24989000,None,None,10557000,None,None,None,None,None,-105570000,None,8395000,None,616464000,None,None,25475000,75174000,None,None,None,1006065000,None,350934000,None,23000000
2019-06-30,USD,1004160000,119000,None,661000,119972000,884188000,0,46882000,25000,-17674000,9938000,3519000,10317000,361564000,24294000,45758000,0,0,0,387612000,602712000,880669000,0,25422000,0,0,9347000,0,0,0,0,0,-104228000,0,7319000,0,616548000,0,0,46010000,95678000,0,0,0,1006065000,0,361564000,0,23000000
2019-03-31,USD,994696000,119000,None,630000,105692000,889004000,0,17118000,25000,-16742000,8646000,3519000,6871000,396020000,37793000,17011000,0,0,0,424919000,557644000,885485000,0,26695000,0,0,17423000,0,0,0,0,0,-102598000,0,1743000,0,569777000,0,0,17118000,67899000,0,0,0,1008319000,0,396020000,0,23000000
2018-12-31,USD,954433000,0,None,868000,38385000,866248000,0,15551000,25000,-39889000,15206071,3519000,20194000,409564000,23178929,0,0,0,0,440564000,490156000,862729000,0,30132000,0,0,0,0,0,0,0,0,-102207000,0,0,0,0,0,0,0,0,0,0,0,1008319000,0,409564000,0,23000000
2018-09-30,USD,1020989000,119000,None,425000,46045000,923825000,0,23180000,25000,426000,7392000,3400000,4037000,348887000,38653000,0,0,0,0,369446000,643987000,920306000,0,20134000,0,0.49,0.01,0.87,0.99,0,0,0,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000
2018-06-30,USD,255284436.49,30411.45,None,332481.47,9119601.33,233052900.59,0,3837720.42,6388.96,1994633.27,1401482.24,868898.54,568361.87,69964221.82,7718119.09,0,0,-5111167.90,0,76433171.48,177383593.15,232153590.60,0,6136468.18,0,18990.24,450.40,30647.94,34831.57,0.86,0,269.71,-2988.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000
2018-03-31,USD,955343000,3422000,None,745000,16945000,887794000,0,5211000,25000,-1717000,3464000,3422000,3675000,283972000,13481000,None,None,-40000000,0,307213000,641033000,884372000,0,22496000,0,501194000,5621000,881831000,1007471000,25000,0,-5751000,-81091000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24000000
2017-12-31,USD,1006915000,3422000,None,None,42538000,918147000,0,12785000,25000,13800000,5257000,3422000,158727000,293112000,29304759,None,None,-43288000,39000,712197000,281543000,914725000,0,56486000,0,498551000,13281000,751549000,1010505000,25000,0,13800000,-62895000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24000000
2017-09-30,USD,979519000,3422000,None,None,39192000,898208000,0,9439000,25000,7327000,2927000,3422000,149183000,242302000,0,None,None,-54482000,0,0,None,894786000,0,20360000,0,567674000,13421000,898069000,1009852000,25000,0,364000,-57551000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24000000
2017-06-30,USD,926837000,3422000,None,None,35832000,886920000,0,7665000,25000,-1155000,5446000,3422000,144975000,319528000,0,None,None,-66168000,0,0,None,883498000,0,16482000,0,445852000,10121000,754984000,1007990000,25000,0,2150000,-53772000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24000000
2017-03-31,USD,917633000,3422000,None,None,31752000,881831000,0,5991000,25000,1131000,7568000,3422000,135694000,307651000,0,None,None,-78114000,0,0,None,878409000,0,14894000,0,459394000,6168000,751549000,1007471000,25000,0,1131000,-41800000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24000000
2016-12-31,USD,952603000,3422000,None,None,74351000,874022000,0,17676000,25000,7327000,37317000,3422000,140173000,314093000,26325572,None,None,-98683000,19000,589935000,351893000,870600000,0,23895000,0,474442000,2396000,582927000,0,25000,0,0,-41674000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25000000
2016-09-30,USD,924811000,3422000,None,None,22743000,898069000,0,8499000,25000,0,6466000,3422000,134988000,402403000,0,None,None,-107633000,0,0,None,894647000,0,29656000,0,357764000,1549000,582927000,1006502000,25000,0,6102000,-6927000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25000000
2016-06-30,USD,802927000,3422000,None,None,44014000,754984000,0,6012000,25000,2150000,6369000,3422000,125641000,194726000,0,None,None,-248297000,0,0,None,751562000,0,28895000,0,453665000,18972000,582927000,1005150000,25000,0,2150000,-4044000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25000000
2016-03-31,USD,812700000,3254000,None,None,43260000,761269000,0,4893000,25000,0,4745000,3254000,117671000,203239000,0,None,None,None,0,0,None,None,0,None,0,463542000,12251000,0,0,0,0,0,-2464000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25000000
2015-12-31,USD,836748000,3254000,None,None,78332000,749196000,0,10926000,25000,2072000,1466000,3254000,109835000,205750000,67322050,None,None,-251857000,0,513867000,318097000,745942000,0,68863000,0,452300000,50648000,0,0,0,0,0,-44000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25000000
2015-09-30,USD,730869000,3254000,None,None,94035000,629559000,0,5046000,0,0,25215000,3254000,105158000,363055000,0,None,None,None,0,0,None,None,0,None,0,207868000,49365000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25000000
2015-06-30,USD,766623000,3254000,None,None,106301000,653098000,None,6077000,None,None,24958000,3254000,114387000,361082000,None,None,None,None,None,None,None,None,None,None,None,232884000,48885000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25000000
