fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,2846282000,31405000,None,None,1569794000,1300953000,43053000,None,601000,-154516000,64745000,None,43053000,150088000,172413000,106633000,None,352000,2512073000,226846000,None,1300953000,None,76758000,1307193000,None,65780000,None,None,601000,None,-154516000,None,None,107363000,None,2619436000,26144000,1307193000,90188000,1397381000,None,None,None,1454516000,2846282000,150088000,None,None
2020-03-31,USD,2756185000,32751000,None,None,1475164000,1304242000,45696000,None,601000,-150226000,67110000,None,45696000,56828000,75694000,8346000,None,603000,2521569000,122318000,None,1304242000,None,65490000,1306928000,None,67348000,None,None,601000,None,-150226000,None,None,112298000,None,2633867000,26781000,1306928000,92542000,1399470000,None,None,None,1453264000,2756185000,56828000,None,76000000
2019-12-31,USD,2790333000,34300000,None,17373000,1496661000,1313917000,46398000,None,601000,-144378000,69729000,None,46398000,109451000,70892000,8316000,None,5680000,2523475000,173638000,None,1313917000,None,64187000,1357659000,None,62576000,None,None,601000,None,-144378000,None,None,93220000,None,2616695000,5380000,1357659000,68110000,1425769000,None,None,None,1452014000,2790333000,109451000,None,71000000
2019-09-30,USD,2788958000,36030000,None,17177000,1490734000,1317270000,43390000,None,599000,-139307000,61764000,None,43390000,126062000,71060000,7855000,None,5162000,2514297000,182984000,None,1317270000,None,56922000,1357684000,None,63205000,None,None,599000,None,-139307000,None,None,91677000,None,2605974000,6165000,1357684000,61990000,1419674000,None,None,None,1450816000,2788958000,126062000,None,76000000
2019-06-30,USD,2718758000,37920000,None,15090000,1426836000,1309744000,42606000,None,597000,-135497000,61544000,None,9702000,54480000,156099000,101447000,None,5876000,2518923000,106682000,None,1309744000,None,52202000,1208375000,None,54652000,None,None,597000,None,-135497000,None,None,93153000,None,2612076000,6942000,1208375000,62362000,1270737000,None,None,None,1438768000,2718758000,54480000,None,67000000
2019-03-31,USD,2217048000,9151000,None,16091000,1411715000,807251000,29571000,None,475000,-130841000,54413000,None,29571000,64315000,147700000,94017000,None,8825000,2046873000,114006000,None,807251000,None,49691000,1208397000,None,53683000,None,None,475000,None,-130841000,None,None,56169000,None,2103042000,7692000,1208397000,55618000,1264015000,None,None,None,928792000,2217048000,64315000,None,64000000
2018-12-31,USD,2198250000,9793000,None,15999000,1395779000,802977000,29543000,None,474000,-128778000,57590000,None,29543000,57272000,117797000,71181000,None,10620000,2039853000,106376000,None,802977000,None,49104000,1228435000,None,46616000,None,None,474000,None,-128778000,None,None,52021000,None,2091874000,None,1228435000,49547000,1277982000,None,None,None,920661000,2198250000,57272000,None,64000000
2018-09-30,USD,2196776000,7630000,None,15860000,1381285000,812419000,23465000,None,473000,-122293000,56022000,None,23465000,66138000,83558000,28983000,None,13915000,2035567000,114788000,None,812419000,9918000,48650000,1250453000,None,54575000,None,None,473000,None,-122293000,None,None,46421000,None,2081988000,None,1250453000,47274000,1297727000,None,None,None,920324000,2196776000,66138000,None,64000000
2018-06-30,USD,2186040000,8225000,None,14599000,1368405000,813797000,22677000,None,473000,-120008000,58045000,0,22677000,60711000,68511000,28845000,1270694000,13734000,2033994000,107112000,None,813797000,9385000,46401000,1250561000,0,39666000,817635000,919598000,473000,0,-120008000,0,None,44934000,None,2078928000,None,1250561000,49333000,1299894000,None,None,None,919598000,2186040000,60711000,None,64000000
2018-03-31,USD,2213566000,8913000,None,16348000,1384233000,823040000,21970000,None,473000,-110550000,57031000,0,21970000,65225000,85221000,41714000,1283695000,13324000,2054982000,113301000,None,823040000,9889000,48076000,1250664000,0,43507000,829333000,919793000,473000,0,-110550000,0,None,45283000,None,2100265000,None,1250664000,48348000,1299012000,None,None,None,919793000,2213566000,65225000,None,47000000
