fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,BRL,121393008000,7912013000,None,975988000,45860711000,73922755000,None,2374902000,57899073000,2924650000,13957579000,40435425000,11129697000,17438952000,29238994000,None,4367277000,-60480653000,25111748000,36268130000,535995000,25575317000,44823000,4201583000,795481000,7431599000,14839528000,None,None,None,None,None,None,None,1863700000,None,85124878000,2310824000,None,None,16621717000,None,None,None,None,None,None,None,None
2020-03-31,BRL,113687561000,7842459000,None,1052380000,41578491000,70359906000,None,2877897000,57899073000,1391979000,13667008000,39350824000,9804028000,13204472000,25218123000,None,301486000,-62510940000,25063436000,31086356000,540458000,23166623000,44823000,3394298000,737978000,7493127000,16321089000,None,None,None,None,None,None,None,1899147000,None,82601205000,2433986000,None,None,16360368000,None,None,None,None,None,None,None,15610000000
2019-12-31,BRL,101742900000,6306400000,None,985500000,39186900000,61278000000,0,1886000000,57866759000,0,11766251000,35009900000,9762242000,11900700000,25011000000,0,217100000,-70170678000,22576299000,27621100000,467000000,19961752000,14600000,4495500000,697800000,5650300000,15069600000,0,0,0,0,0,0,0,1751700000,0,74121800000,2147900000,0,-300000,14175900000,0,0,0,0,0,0,0,15869000000
2019-09-30,BRL,102475317000,6328636000,None,861474000,35453865000,65751759000,0,1786400000,57866759000,8665336000,11241203000,35292080000,9783799000,15016914000,21842335000,0,1357796000,-68840923000,21597197000,29004026000,469579000,24131043000,14304000,4236257000,837627000,5727265000,12394359000,0,0,0,0,0,0,0,1615022000,0,73471291000,1894735000,0,0,13611530000,0,0,0,0,0,0,0,15861000000
2019-06-30,BRL,98738979000,5881138000,None,1103052000,35810203000,61625190000,0,1749695000,57800996000,5972243000,10834865000,34511789000,9162457000,14233403000,22640990000,0,2216170000,-70267675000,21416968000,27356037000,410590000,21232263000,14038000,4103118000,807212000,5949254000,12477675000,0,0,0,0,0,0,0,1610265000,0,71382942000,1912792000,0,0,13169213000,0,0,0,0,0,0,0,15855000000
2019-03-31,BRL,96905532000,5845036000,None,1105090000,36414895000,59108516000,0,1610695000,57798844000,3023305000,10734257000,34398074000,8617412000,12822525000,23252886000,0,2263437000,-69835379000,21431950000,26194138000,418922000,18865406000,13772000,3980360000,841987000,5772882000,13322881000,0,0,0,0,0,0,0,1528124000,0,70711394000,1979815000,0,0,13162009000,0,0,0,0,0,0,0,15853000000
2018-12-31,USD,24251188519.31,1504804575.79,None,366617628.11,9424345966.56,14515915543.76,0,1181164558.27,14868781593.80,3976526679.21,2805298740.11,8831107103.29,2107099940.74,2953520212.30,6396921134.67,0,394349058.31,-17927949140.75,5177903279.83,6526062144.13,104211475.54,4180003864.68,3452451.50,1810725787.75,219183005.69,1391748383.27,3619932754.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15856000000
2018-09-30,USD,23814987183,1431671685.62,None,410942485.25,8877006545.38,14673029541.33,0,1631293397.38,14362559418.63,3958173017.10,2205893332.67,8655384385.65,2204723625.59,3043154724.87,6361215499.86,0,927983375.23,-16782879470.40,4896095169.36,6520494761.21,106617555.56,4585973470.05,0,1622446678.78,303552674.15,1331251088.82,2995619820.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15847000000
2018-06-30,USD,23235715819.07,1266681574.24,None,594813186.81,9578792486.58,13355674163.05,0,2240061589.57,14748326603.63,2714789931,2296322259.14,8407651418.35,1913167901.87,2714018655.76,6990759775.11,947544083.82,947544083.82,-17594290314.34,4794802197.80,6749071045.23,104341681.57,3681341170.46,0,2176272936.37,285051878.35,1260741630.46,2852342192.69,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15847000000
2018-03-31,USD,24878879258.28,1391269932.35,None,272311548.68,9848603829.43,14745053454.94,0,1630706994.44,17428787750.66,3267928243.54,2588679028.75,9420073085.29,1919627325.44,2401992329.07,6900914170.09,987893814.93,987893814.93,-21887054240.16,5519542763.95,6511401304.66,116964846.58,3933710437.30,1117721.67,2179586554.72,351894781.35,1427010449.38,3322337823.15,0,0,0,0,0,-82028267.70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15843000000
2017-12-31,USD,26222608000,10892363000,None,518462000,11735485000,13891126000,702200000,4179584000,17395035000,8660200000,1998581000,9480962000,13076779000,3126264000,8661725000,1312300000,1312300000,-73033300000,5682890000,24718000000,360000000,9932200000,3593000,8315400000,371939000,1304007000,3578998000,None,None,None,None,None,-270221000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15838000000
2017-09-30,USD,26239072000,11227790000,None,413444000,10771411000,14907114000,None,3189792000,18209273000,11399826000,2200299000,9776726000,13372020000,2636121000,7421538000,1962019000,1962019000,-74608619000,5840947000,22230596000,358292000,11641381000,2472000,8209001000,430061000,1382236000,2939452000,None,None,None,None,None,-285098000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15835000000
2017-06-30,USD,25448169000,10991904000,None,457225000,10403833000,14450561000,None,3705074000,17428726000,11399603000,1447413000,9406883000,12839366000,2649164000,7870037000,4944697000,4944697000,-74017072000,5638162000,23042848000,401110000,11433283000,2653000,8108349000,401366000,1410882000,2759924000,None,None,None,None,None,-269311000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15834000000
2017-03-31,USD,25526098000,11184884000,None,414491000,10134397000,14811166000,None,3046947000,18216182000,11899532000,1346428000,9572710000,12893075000,2286032000,7557972000,5134046000,5134046000,-75425984000,5899314000,21297374000,406900000,11469205000,3131000,8241378000,525921000,1426054000,3118435000,None,None,None,None,None,-286374000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15821000000
2016-12-31,USD,25771978000,10991362000,None,560433000,11431851000,13778741000,715800000,4109800000,17709978000,9700100000,1328260000,9378827000,12541743000,2421246000,8844707000,3568500000,3568500000,-75243300000,5887680000,23886800000,404400000,9067900000,86930000,9791400000,542758000,1264171000,3340956000,None,None,None,None,None,-279325000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15823000000
2016-09-30,USD,24391132000,10604387000,None,363452000,9232989000,14624038000,None,2985855000,17763501000,11996289000,1431351000,9142799000,12572470000,2246167000,6745212000,4439660000,4439660000,None,5655078000,19990967000,483878000,None,84657000,6993293000,521640000,1318312000,2691281000,None,None,None,None,None,-281461000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15854000000
2016-06-30,USD,23952977000,10763070000,None,464210000,9559758000,13842767000,None,3510353000,18002731000,8935000000,1414330000,9262914000,12447356000,1790350000,6841498000,3811000000,3811000000,None,5705691000,18562000000,469000000,None,82459000,6678000000,615008000,1376105000,2529289000,None,None,None,None,None,-285965000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15854000000
2016-03-31,USD,22605075000,10164713000,None,461010000,8796595000,13261370000,None,2635553000,16229335000,8929000000,1287035000,8738939000,11966229000,1692204000,6170145000,3960000000,3960000000,None,5265751000,19074000000,459000000,None,58892000,6393000000,646044000,1379172000,2778751000,None,None,None,None,None,-253707000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15868000000
2015-12-31,USD,22775819000,9103958000,None,762711000,10063041000,12207183000,625200000,3984998000,14551613000,8201200000,1240168000,7817822000,10790215000,3440052000,7612937000,1280200000,1280200000,-70142700000,4834214000,28314500000,833500000,12286600000,54328000,7360600000,585179000,1035234000,2988837000,None,None,None,None,None,-253479000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15859000000
2015-09-30,USD,22258981000,9191301000,None,1030704000,9541500000,12204771000,None,4012512000,14565945000,None,1262062000,7912574000,11524336000,2447504000,7093025000,None,None,None,4708617000,None,None,None,181710000,None,502654000,1143100000,2488253000,None,None,None,None,None,-258275000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15870000000
2015-06-30,USD,23929841000,10584510000,None,745290000,9165555000,14206397000,None,3287727000,18521874000,None,1261898000,9257001000,12620036000,2218151000,6663767000,None,None,None,5407324000,None,None,None,249652000,None,516791000,1311221000,2636219000,None,None,None,None,None,-208790000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15852000000
