fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,BRL,11615330000,9600962000,5801877000,5813453000,2931948000,1226799000,None,None,1108173000,1609542000,3832296000,None,2014368000,-82135000,521584000,-163143000,149829000,-485880000,None,None,None,-163143000,-420165000,None,1271316000,1226799000,None
2020-03-31,BRL,12602597000,9646672000,5643189000,6959408000,3141848000,1091784000,None,None,1490920000,1749164000,4072198000,None,2955925000,-155318000,476916000,279668000,147575000,-387242000,None,None,None,279668000,-1077763000,None,1211252000,1091784000,None
2019-12-31,BRL,15856789000,10270860000,6379466000,9477323000,5499131000,4099740000,0,0,3755143000,1277980000,4134831000,0,5585929000,-315215000,479901000,-463903000,151197000,-482158000,0,0,0,-463930000,-1348628000,0,4219046000,4099705000,0
2019-09-30,BRL,11957652000,8875036000,5229732000,6727920000,4547812000,2497677000,0,0,2826417000,1269693000,3710626000,0,3082616000,-122953000,465938000,222032000,625879000,282288000,0,0,0,222032000,-538487000,0,2604385000,2497677000,0
2019-06-30,BRL,12145133000,8591930000,4961301000,7183832000,4513933000,2520733000,0,0,2980011000,1303586000,3792518000,0,3553203000,-180606000,424722000,364110000,155654000,-426562000,0,0,0,364110000,-146630000,0,2615901000,2520733000,0
2019-03-31,BRL,12640126000,8622574000,5107701000,7532425000,4860782000,2661850000,0,0,3381529000,1382121000,3689525000,0,4017552000,-228585000,432755000,632461000,135270000,-409084000,0,0,0,632461000,-226939000,0,2749068000,2661850000,0
2018-12-31,USD,4126925514.65,2515577255.04,1558994924.38,2567930590.27,1611348259.60,865786720.94,0,0,1182959575.40,310927008.99,1012553268.23,0,1611348259.60,-55970937.57,-91024914.33,None,None,None,0,0,0,290596964.93,-428388684.20,0,892362610.47,865786720.94,0
2018-09-30,USD,2753465568.30,1901545506.58,1087752918.05,1665712650.26,851920061.72,704611632.36,0,0,685498121,264951096.29,873497424.16,0,851920061.72,-59704835.62,-72870262.06,None,None,None,0,0,0,-34269928.57,-166421940.72,0,719768049.58,704611632.36,0
2018-06-30,USD,2941360848.45,2025133145.92,1121194224.38,1820166624.07,916227702.53,592167646.31,0,0,665402248.91,301249169.44,965406082.29,None,916227702.53,-61467160.75,-75288780.99,None,None,None,0,0,0,45887554.31,-250825453.62,0,619514694.61,592167646.31,None
2018-03-31,USD,3515408009.18,2377740094.23,1347169606.19,2168238403,1137667914.96,759833897.08,0,0,971699685.91,285221973.91,1114977349.60,None,1137667914.96,-84406861.56,-105118084.08,None,None,None,0,0,0,187201920.75,-165968229.04,0,784497765.16,759833897.08,None
2017-12-31,USD,4072512000,30461645000,1321622000,28698183000,15369453000,882315000,0,0,1404458000,49515000,1117617000,None,1633273000,-1049465000,118551000,None,None,None,0,0,0,472628000,-3311716000,0,9673845000,882315000,None
2017-09-30,USD,3882531000,9306502000,1532723000,8376881000,4977357000,57138000,0,0,994785000,45810000,1207669000,None,1142139000,-454634000,171290000,None,None,None,0,0,0,891837000,-1193898000,0,631484000,57138000,None
2017-06-30,USD,2952485000,-15968389000,1162787000,-13936228000,-7489073000,578935000,0,0,673546000,32546000,979446000,None,810252000,674101000,149107000,None,None,None,0,0,0,62065000,1949333000,0,-4744660000,578935000,None
2017-03-31,USD,3554384000,7732742000,1430107000,6718664000,3509063000,695313000,0,0,831018000,28676000,1108449000,None,1015828000,-296202000,189143000,None,None,None,0,0,0,107029000,-880719000,0,2289831000,695313000,None
2016-12-31,USD,4020514000,29462687000,1405124000,28018271000,14846125000,1428918000,0,0,1641406000,49261000,1113482000,None,1501908000,-1152200000,244273000,None,None,None,0,0,0,163227000,-2396200000,0,13083400000,1428918000,None
2016-09-30,USD,3140926000,7628313000,1267088000,9633329000,6418475000,923850000,0,0,718075000,36536000,1043856000,None,829982000,0,155552000,None,None,None,0,0,0,-977483000,0,0,0,923850000,None
2016-06-30,USD,3598553000,-14479000000,1338851000,-16332000000,-9839000000,724529000,0,0,849084000,43400000,1211648000,None,1048054000,0,155808000,None,None,None,0,0,0,81155000,0,0,0,724529000,None
2016-03-31,USD,3257774000,7196000000,1115582000,7605000000,4369000000,779398000,0,0,909964000,35810000,1021214000,None,1120978000,0,177830000,None,None,None,0,0,0,94756000,0,0,0,779398000,None
2015-12-31,USD,3855555000,27735100000,1242151000,30658800000,18985100000,1047053000,0,0,1496963000,26388000,997543000,None,1615861000,-1883100000,101889000,None,None,None,0,0,0,423522000,-2471700000,0,12879200000,1047053000,None
2015-09-30,USD,1296713000,0,439223000,0,0,380763000,0,0,528128000,13288000,371941000,None,485549000,0,58803000,None,None,None,0,0,0,134077000,0,0,0,380763000,None
2015-06-30,USD,3266008000,0,1240367000,0,0,827399000,0,0,916439000,27554000,1036092000,None,989549000,0,92768000,None,None,None,0,0,0,61486000,0,0,0,827399000,None
