fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,173799000,4169000,None,1896000,65507000,108292000,None,1038000,23000,57336000,2950000,None,24266000,12080000,39313000,23932000,23932000,None,58609000,47048000,39707000,104123000,None,7430000,20434000,15460000,8046000,None,None,None,None,None,-47533000,None,10171000,None,126751000,5192000,20434000,229000,26194000,None,None,None,98466000,None,12080000,None,18000000
2018-12-31,USD,159664000,4830000,None,1397000,91717000,67947000,None,1240000,23000,12914000,940000,None,42236000,18577000,40719000,24067000,24067000,None,45636000,59776000,7186000,63117000,None,9554000,50058000,21791000,6235000,None,None,None,None,None,-41740000,None,9428000,None,99888000,None,50058000,210000,50998000,None,None,None,96750000,None,18577000,None,20000000
2017-12-31,USD,82618000,805000,None,83000,9163000,73455000,17775000,1072000,22000,-15478000,2285000,0,39612000,30693000,6878000,None,None,None,410000,36888000,4903000,72650000,0,1113000,0,74000,1000000,73455000,105308000,22000,0,-15478000,-16397000,None,728000,None,45730000,None,None,93000,2285000,None,None,None,105308000,None,30693000,None,21000000
2016-12-31,USD,107296000,696000,None,172000,31131000,76165000,47915000,928000,22000,-43351000,7420000,0,61982000,13208000,23711000,None,None,None,735000,38908000,4975000,75469000,13736000,4289000,0,16000,1920000,76165000,119494000,22000,0,-43351000,0,None,323000,None,68388000,None,None,None,7420000,None,None,None,119494000,None,13208000,None,22000000
2015-12-31,USD,60775000,1941000,None,2865000,85753000,-24978000,0,22194000,22000,-141029000,22149000,0,11735000,9265000,50092000,12676000,1837000,None,2040000,24715000,20008000,-26919000,728000,8361000,13512000,189000,6174000,0,0,0,0,0,0,None,None,None,None,None,13512000,None,None,None,None,None,116029000,None,9265000,None,22000000
