fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,401000000,-1217000000,320000000,85000000,-3382000000,-3570000000,14000000,-1138000000,472000000,-3031000000,219000000,-399000000,244000000,-202000000,0,1257000000,-113000000,-25000000,166000000,-113000000,None,-3031000000
2020-03-31,USD,2047000000,1039000000,1853000000,1000000,3668000000,3342000000,-11000000,551000000,391000000,4540000000,-655000000,-2546000000,245000000,-203000000,-112000000,182000000,-251000000,285000000,194000000,-251000000,None,4540000000
2019-12-31,USD,2002000000,1599000000,2008000000,268000000,-47000000,-230000000,14000000,-2139000000,499000000,-35000000,-1813000000,-2906000000,251000000,-197000000,0,-1015000000,11000000,-252000000,262000000,11000000,None,-35000000
2019-09-30,USD,1905000000,-66000000,1905000000,-5000000,-456000000,-703000000,6000000,-1833000000,407000000,276000000,-926000000,-1893000000,249000000,-197000000,-56000000,142000000,147000000,28000000,183000000,147000000,None,276000000
2019-06-30,USD,1617000000,-287000000,1617000000,-47000000,-501000000,-792000000,-42000000,-1527000000,235000000,147000000,-678000000,-1708000000,248000000,-197000000,-94000000,686000000,95000000,50000000,185000000,95000000,None,147000000
2019-03-31,USD,1819000000,-456000000,-271000000,-1892000000,1305000000,1065000000,-42000000,-2441000000,234000000,-1241000000,-2035000000,-2322000000,245000000,-198000000,None,166000000,34000000,64000000,198000000,34000000,None,-1241000000
2018-12-31,USD,2408000000,539000000,2007000000,-114000000,557000000,291000000,1000000,-1680000000,317000000,1194000000,-1104000000,-1706000000,235000000,-190000000,-77000000,-352000000,-314000000,177000000,287000000,-314000000,None,1194000000
2018-09-30,USD,1392000000,433000000,1027000000,-189000000,242000000,72000000,19000000,-1148000000,536000000,598000000,-501000000,-1013000000,232000000,-189000000,0,-578000000,-32000000,-79000000,176000000,-32000000,None,598000000
2018-06-30,USD,1492000000,-778000000,1368000000,15000000,-1283000000,-1453000000,19000000,-1403000000,566000000,310000000,395000000,-1362000000,239000000,-189000000,0,1756000000,155000000,-181000000,183000000,155000000,None,310000000
2018-03-31,USD,2402000000,-768000000,2180000000,18000000,1473000000,1277000000,-6000000,-2775000000,396000000,-117000000,-3574000000,-2625000000,235000000,-190000000,0,-600000000,-185000000,-27000000,196000000,-185000000,None,-117000000
2017-12-31,USD,375000000,1283000000,47000000,25000000,155000000,-39000000,66000000,199000000,792000000,64000000,56000000,-725000000,240000000,-186000000,-74000000,-840000000,73000000,-661000000,353000000,-33000000,None,64000000
2017-09-30,USD,-128000000,554000000,-367000000,5000000,284000000,-50000000,11000000,341000000,195000000,424000000,841000000,258000000,232000000,-180000000,-165000000,-426000000,106000000,200000000,244000000,-172000000,None,424000000
2017-06-30,USD,33000000,-1946000000,-185000000,34000000,-318000000,-759000000,3000000,-55000000,275000000,-39000000,905000000,1368000000,227000000,-181000000,-263000000,907000000,278000000,-35000000,252000000,109000000,None,-39000000
2017-03-31,USD,-113000000,-447000000,-381000000,-68000000,261000000,-180000000,-10000000,-43000000,340000000,-152000000,409000000,-29000000,225000000,-183000000,-248000000,222000000,169000000,-71000000,200000000,169000000,None,-152000000
2016-12-31,USD,178000000,629000000,20000000,103000000,-46000000,-445000000,3000000,148000000,426000000,-106000000,319000000,399000000,222000000,-173000000,-229000000,-1707000000,-160000000,47000000,261000000,303000000,None,-106000000
2016-09-30,USD,-192000000,304000000,-418000000,-1000000,-312000000,-737000000,34000000,-86000000,344000000,367000000,1522000000,-229000000,226000000,-175000000,-284000000,770000000,463000000,93000000,225000000,14000000,None,367000000
2016-06-30,USD,-347000000,-11000000,-365000000,198000000,753000000,382000000,-4000000,-433000000,288000000,-372000000,-389000000,-385000000,221000000,-176000000,-191000000,-123000000,477000000,-74000000,216000000,-305000000,None,-372000000
2016-03-31,USD,-43000000,-779000000,-448000000,-225000000,693000000,221000000,1000000,11000000,230000000,-204000000,23000000,36000000,231000000,-177000000,-296000000,406000000,172000000,71000000,180000000,-172000000,None,-204000000
2015-12-31,USD,37000000,422000000,286000000,555000000,-875000000,-1479000000,-185000000,-1538000000,717000000,190000000,1383000000,286000000,224000000,-167000000,-252000000,-815000000,913000000,131000000,306000000,418000000,None,190000000
2015-09-30,USD,-68000000,1310000000,100000000,447000000,-151000000,-938000000,7000000,None,253000000,-147000000,691000000,-1588000000,217000000,-170000000,-624000000,353000000,495000000,74000000,279000000,72000000,None,-147000000
2015-06-30,USD,-35000000,-1657000000,-146000000,185000000,523000000,-239000000,9000000,None,383000000,-23000000,362000000,888000000,225000000,-173000000,-598000000,595000000,423000000,55000000,296000000,-127000000,None,-23000000
