fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,3198252000,74782000,3004600000,185079000,121989000,89339000,None,None,87064000,4783000,54482000,3119000,118870000,None,34925000,-7184000,None,-34925000,None,20300000,None,-7184000,-8608000,-126000,94248000,89339000,None
2020-03-31,USD,3245737000,-72250000,-3076924000,168813000,123573000,-86126000,None,None,75387000,-5243000,-41037000,13505000,110068000,None,37111000,21604000,-37111000,-37111000,-130749000,-31213000,None,-21604000,-15278000,-130749000,53783000,-86126000,None
2019-12-31,USD,3235610000,-88539000,-3069810000,165800000,97117000,40604000,None,None,50820000,-4047000,-43614000,9928000,87189000,None,40377000,15906000,-40377000,-40377000,18180000,-44925000,None,-15906000,-30989000,18180000,34914000,40604000,None
2019-09-30,USD,5115608000,-53532000,-4877382000,238226000,-405763000,-474152000,None,None,-472059000,-26169000,-37256000,13960000,-419723000,None,56376000,-24076000,-56376000,-56376000,None,-16276000,None,24076000,-616653000,9737000,-496135000,-474152000,None
2019-06-30,USD,4980204000,-37534000,-4770960000,209244000,221432000,83738000,None,None,141991000,-21650000,-37534000,28563000,192869000,None,55764000,36603000,-55764000,-55764000,None,None,None,-36603000,26045000,9737000,178594000,83738000,None
2019-03-31,USD,5040022000,-53301000,-4844660000,195362000,193987000,77845000,None,None,114462000,-15674000,-37426000,25963000,168024000,None,57828000,12218000,-41407000,-57828000,35247000,-15875000,None,-20943000,14354000,9737000,135405000,77845000,None
2018-12-31,USD,5037495000,-99202000,-4866882000,170613000,96419000,51519000,0,None,31486000,-13567000,-35907000,12504000,83915000,None,56026000,None,None,None,28165000,-63295000,None,33600000,-104220000,None,-2114000,51519000,None
2018-09-30,USD,5305850000,-35741000,-5117804000,188046000,202529000,83977000,0,0,124046000,-21350000,-35741000,25512000,177017000,0,55564000,None,None,None,0,672712000,0,-18719000,-28259000,0,142765000,83977000,None
2018-06-30,USD,5147920000,-35159000,-4962741000,185179000,173597000,60910000,0,0,108273000,-14232000,-35159000,12863000,160734000,0,55213000,None,None,None,0,1513602000,0,-33131000,-41747000,0,141404000,60910000,None
2018-03-31,USD,4790910000,-198395000,-4649638000,141272000,-31047000,-119733000,0,0,-132155000,-11978000,-30217000,13038000,-44085000,0,100577000,None,None,None,0,-168178000,0,24400000,-243210000,0,-156555000,-119733000,None
2017-12-31,USD,4910832000,-34670000,-4774680000,136152000,160922000,111314000,0,None,77320000,-13099000,-34670000,29720000,131202000,None,56165000,None,None,None,None,168178000,None,47093000,-45162000,None,30227000,111314000,None
2017-09-30,USD,4856388000,-40182000,-4686261000,170127000,193775000,88488000,0,0,109934000,-15296000,-36882000,31915000,161860000,0,54325000,None,None,None,0,-3300000,0,-6150000,-122851000,0,116084000,88488000,None
2017-06-30,USD,4561467000,-33944000,-4386291000,175176000,274148000,101327000,0,0,148279000,-34747000,-33944000,66458000,207690000,0,61547000,None,None,None,0,22026000,0,-12205000,-1524000,0,160484000,101327000,None
2017-03-31,USD,4427198000,-49841000,-4258754000,168444000,162651000,102396000,0,0,80353000,-13444000,-29844000,21738000,140913000,0,61801000,None,None,None,0,-19997000,0,35487000,-479000,0,44866000,102396000,None
2016-12-31,USD,4358349000,-48051000,-4188376000,169973000,164864000,47179000,0,0,90616000,-18599000,-32639000,21471000,143393000,0,53637000,None,None,None,0,-15412000,0,-24838000,860000,0,115454000,47179000,None
2016-09-30,USD,4323096000,-559650000,-29360085000,147179000,167819000,7204000,0,0,-1438000,-129043000,-203581000,139799000,28020000,0,73405000,None,None,None,0,-356069000,0,61509000,-401429000,0,-62947000,7204000,None
2016-06-30,USD,4427295000,0,4237439000,171343000,111813000,67444000,0,0,49297000,16950000,28863000,1498000,110315000,0,62516000,None,None,None,0,50678000,0,-35097000,-758000,0,84394000,67444000,None
2016-03-31,USD,4420312000,81702000,4197852000,183444000,141504000,41828000,0,0,78781000,24766000,30991000,746000,140758000,0,62723000,None,None,None,0,50711000,0,12187000,746000,0,66594000,41828000,None
2015-12-31,USD,4322914000,69677000,4156793000,140858000,58433000,-20367000,0,None,-1085000,19964000,28639000,-38011000,96444000,None,59518000,None,None,None,None,41038000,None,-682000,0,None,-403000,-20367000,None
2015-09-30,USD,4777987000,-691575000,4606935000,141135000,73217000,-34416000,0,0,13171000,23156000,25422000,7470000,65747000,0,60046000,None,None,None,0,-716997000,0,24431000,574759000,0,-11260000,-34416000,None
2015-06-30,USD,4577354000,112913000,4423060000,126518000,51509000,-17192000,0,0,-8711000,16945000,24418000,10128000,41381000,0,60220000,None,None,None,0,88495000,0,-8464000,4152000,0,-247000,-17192000,None
