fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-10-31,USD,45257000,4575000,None,3786000,5726000,39531000,None,67000,50000,-384269000,1205000,None,183000,32363000,4521000,None,None,None,4350000,36149000,None,34956000,None,0,None,None,4454000,None,None,50000,None,-384269000,None,None,183000,None,9108000,None,None,1205000,1205000,None,None,None,423750000,45257000,32363000,None,50201671
2018-10-31,USD,62267000,4838000,None,6324000,38216000,24051000,14189000,4524000,70000,-367657000,15344000,0,280000,44141000,22872000,None,None,None,6684000,50465000,None,19213000,0,1664000,0,0,11831000,0,0,70000,0,-367657000,0,None,280000,None,11802000,None,None,1155000,15344000,None,None,None,391638000,62267000,44141000,None,69556452
2017-10-31,USD,93641778,4856775,None,5905029,39381611,54260167,17478758,7042856,41207,-301142227,18518000,0,431000,24486809,20864298,None,None,None,7111081,81242824,None,49403392,46398304,4452682,0,0,13821442,0,0,41207,0,-301142227,0,None,431098,None,12398954,None,None,1038555,18517313,None,None,None,355361187,93641778,70885113,None,41206538
2016-10-31,USD,169044060,4329121,None,5157666,49741866,119302194,21710317,15080958,40057,-207706825,22035477,0,450667,112750980,27706389,40226,40226,None,4389074,159875198,None,114973073,39336548,2630004,0,0,12625431,0,0,40057,0,-207706825,-129787,None,450667,None,9168862,None,None,325160,22035477,None,None,None,327098749,169044060,152087528,None,40041047
2015-10-31,USD,119605693,3355033,None,1103747,4006818,115598875,89211,29549,33592,-134054259,89211,0,148840,66561683,3917607,29550,29549,None,1087244,115014573,None,112243842,45594495,1754648,0,0,3888058,0,0,33592,0,-134054259,-187761,None,148843,None,4591120,None,None,None,89211,None,None,None,249807303,119605693,112156178,None,33574963
