fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-04-30,USD,45210000,4149000,None,3551000,9773000,35437000,None,931000,60000,-398449000,None,None,182000,28217000,4225000,None,None,None,3893000,31768000,None,31288000,None,None,None,None,3294000,None,None,60000,None,-398449000,None,None,5400000,None,13442000,6439000,None,5548000,5548000,None,None,None,433826000,45210000,28217000,None,60252444
2020-01-31,USD,51348000,4490000,None,2997000,9800000,41548000,None,911000,60000,-392126000,None,None,182000,34156000,4012000,None,None,None,4121000,37153000,None,37058000,None,None,None,None,3101000,None,None,60000,None,-392126000,None,None,5584000,None,14195000,6645000,None,5788000,5788000,None,None,None,433614000,51348000,34156000,None,60236599
2019-10-31,USD,45257000,4575000,None,3786000,5726000,39531000,None,67000,50000,-384269000,1205000,None,183000,32363000,4521000,None,None,None,4350000,36149000,None,34956000,None,0,None,None,4454000,None,None,50000,None,-384269000,None,None,183000,None,9108000,None,None,1205000,1205000,None,None,None,423750000,45257000,32363000,None,50201671
2019-07-31,USD,56133000,4768000,None,3738000,6864000,49269000,None,84000,20000,-374081000,1194000,None,280000,41755000,5670000,None,None,None,5592000,45493000,None,44501000,None,0,None,None,5586000,None,None,20000,None,-374081000,None,None,280000,None,10640000,None,None,1194000,1194000,None,None,None,423330000,56133000,41755000,None,19248851
2019-04-30,USD,49771000,4951000,None,4677000,6601000,43170000,None,261000,8000,-364223000,1183000,None,280000,33706000,5418000,None,None,None,6157000,38383000,None,38219000,None,0,None,None,5157000,None,None,8000,None,-364223000,None,None,280000,None,11388000,None,None,1183000,1183000,None,None,None,407385000,49771000,33706000,None,8020370
2019-01-31,USD,50303000,5005000,None,4343000,12803000,37500000,None,4503000,70000,-354840000,1171000,None,280000,32710000,11632000,None,None,None,6444000,38574000,None,32495000,None,1521000,None,None,7129000,None,None,70000,None,-354840000,None,None,280000,None,11729000,None,None,1171000,1171000,None,None,None,392270000,50303000,32710000,None,69734259
2018-10-31,USD,62267000,4838000,None,6324000,38216000,24051000,14189000,4524000,70000,-367657000,15344000,0,280000,44141000,22872000,None,None,None,6684000,50465000,None,19213000,977000,None,0,0,11831000,0,0,70000,0,-367657000,0,None,280000,None,11802000,None,None,1155000,15344000,None,None,None,391638000,62267000,44141000,None,69556452
2018-07-31,USD,61059000,5277000,None,8346000,27728000,33331000,15317000,5350000,53000,-349059000,15618000,0,489000,39434000,12110000,None,None,None,7513000,47780000,None,28054000,977000,None,0,0,6760000,0,0,53000,0,-349059000,0,None,489000,None,13279000,None,None,301000,15618000,None,None,None,382337000,61059000,39434000,None,52802360
2018-04-30,USD,79169600,5352487,None,7610754,33714282,45455318,13758091,7211148,52563,-335041765,14857464,0,592598,48876630,18856818,None,None,None,7748273,65476242,None,40102831,8988858,None,0,0,11645670,0,0,52563,0,-335041765,0,None,592598,None,13693358,None,None,1099373,14857464,None,None,None,380444520,79169600,57865488,None,52561996
2018-01-31,USD,77442530,4974995,None,4633717,38171725,39270805,15504839,7211148,42283,-321634693,16577000,0,5534000,26909403,21595192,None,None,None,7923612,63985053,None,34295810,32441933,None,0,0,14384044,0,0,42283,0,-321634693,0,None,558870,None,13457477,None,None,1071694,16576533,None,None,None,360863215,77442530,59351336,None,42283221
