fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-04-30,USD,60148000,10344000,56139000,4009000,-5247000,-763000,None,None,-5247000,-30000,10344000,1088000,-6335000,None,None,-4454000,None,None,4200000,None,None,-4454000,1088000,None,-793000,-763000,None
2020-01-31,USD,67988000,15187000,62739000,5249000,-9335000,-7188000,None,None,-9335000,-30000,12364000,603000,-9938000,None,None,-2117000,None,None,None,2823000,None,-2117000,-2220000,None,-7218000,-7188000,None
2019-10-31,USD,58406000,64549000,52414000,5992000,-4972000,-6855000,None,None,-2565000,1811000,12135000,3578000,-6143000,None,None,1996000,None,None,None,None,None,1996000,3578000,None,-4561000,-6855000,None
2019-07-31,USD,63059000,70132000,60094000,2965000,-5898000,1154000,None,None,-5431000,-483000,10038000,1642000,-7073000,None,None,-6411000,None,None,None,None,None,-6411000,1642000,None,980000,1154000,None
2019-04-30,USD,49544000,11660000,70570000,-21026000,-30434000,-29800000,None,None,-30434000,-113000,9588000,2252000,-32686000,None,None,-521000,None,None,None,2072000,None,-521000,180000,None,-29913000,-29800000,None
2019-01-31,USD,87658000,11039000,80912000,6746000,-2433000,-2207000,0,0,-2433000,-84000,9548000,1860000,-4293000,0,-659000,-142000,None,None,0,1491000,0,-142000,369000,0,-2291000,-2207000,None
2018-10-31,USD,116459000,11147000,86927000,29532000,19814000,32434000,0,0,19814000,-60000,11147000,1429000,18385000,0,110000,None,None,None,0,0,0,-12560000,1429000,0,32374000,32434000,None
2018-07-31,USD,136670000,10378000,105962000,30708000,23258000,16972000,0,0,23258000,-28000,10378000,2928000,20330000,0,-110000,None,None,None,0,0,0,6314000,2928000,0,16944000,16972000,None
2018-04-30,USD,141366000,9637000,125914000,15452000,6579000,4837000,0,0,6579000,5000,9637000,764000,5815000,0,-549000,None,None,None,0,0,0,1737000,764000,0,4842000,4837000,None
2018-01-31,USD,169578000,-72755000,-1337506000,20104000,9590000,7018000,0,0,9590000,32000,-72171000,1427000,8163000,0,-659000,None,None,None,0,-584000,0,2540000,5064000,0,7050000,7018000,None
2017-10-31,USD,232945000,10119000,195227000,37718000,29291000,17229000,0,0,29291000,7237000,10119000,1692000,27599000,0,0,None,None,None,0,5840000,0,12062000,0,0,17229000,17229000,None
2017-07-31,USD,259803000,10799000,208396000,51407000,41919000,27139000,0,0,41919000,179000,10799000,1311000,40608000,0,0,None,None,None,0,-2920000,0,14601000,0,0,27318000,27139000,None
2017-04-30,USD,230489000,9489000,190393000,40096000,31825000,20625000,0,0,31825000,124000,9489000,1218000,30607000,0,0,None,None,None,0,584000,0,11076000,0,0,20749000,20625000,None
2017-01-31,USD,206760000,-60865000,-887731000,37819000,30765000,20351000,0,0,30765000,430000,-56907000,995000,29770000,0,-659000,None,None,None,0,-3958000,0,9984000,299000,0,20781000,20351000,None
2016-10-31,USD,175444000,9848000,138866000,36578000,27420000,18073000,0,0,27420000,1153000,9848000,690000,26730000,0,0,None,None,None,0,17811000,0,8194000,0,0,19226000,18073000,None
2016-07-31,USD,162495000,9513000,118483000,44012000,35055000,19674000,0,0,35055000,3625000,7534000,556000,34499000,0,0,None,None,None,0,1979000,0,11756000,0,0,23299000,19674000,None
2016-04-30,USD,130348000,7047000,102046000,28302000,21292000,12230000,0,0,21292000,1890000,7047000,37000,21255000,0,0,None,None,None,0,1979000,0,7172000,0,0,14120000,12230000,None
2016-01-31,USD,116386000,9082000,92843000,23543000,14268000,6728000,0,0,14617000,2432000,9082000,-193000,14461000,0,25000,None,None,None,0,1979000,0,5457000,1101000,0,9160000,6728000,None
2015-10-31,USD,113967000,5590000,87705000,26262000,21404000,10807000,0,0,21404000,3552000,5590000,732000,20672000,0,85000,None,None,None,0,0,0,7045000,0,0,14359000,10807000,None
2015-07-31,USD,97434000,4848000,68941000,28493000,23773000,11307000,0,0,23773000,4527000,4848000,128000,23645000,0,33000,None,None,None,0,0,0,7939000,0,0,15834000,11307000,None
2015-04-30,USD,85488000,5540000,64321000,21167000,15712000,7503000,0,0,15712000,3348000,5540000,85000,15627000,0,68000,None,None,None,0,0,0,4861000,0,0,10851000,7503000,None
