fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-05-31,USD,3630111000,51973000,None,144733000,2633128000,996983000,None,438320000,2496000,1826413000,24633000,12968000,59173000,855769000,662227000,None,None,-55050000,667258000,1558938000,None,945010000,29956000,106751000,642972000,421729000,223907000,None,None,2496000,None,1826413000,-1423226000,None,1326330000,None,25612000,1631662000,642972000,1327929000,1970901000,None,None,None,646350000,3630111000,885725000,None,165500000
2020-02-29,USD,3328679000,53004000,None,65658000,2080826000,1247853000,None,412959000,2496000,2108292000,27335000,12968000,73709000,361930000,751756000,None,None,-33168000,735120000,1047930000,None,1194849000,55000000,119064000,642972000,446278000,338797000,None,None,2496000,None,2108292000,-1407623000,None,1469901000,22724000,2280749000,1631662000,None,1329070000,1329070000,None,None,None,577856000,3328679000,416930000,None,166993000
2019-11-30,USD,3452252000,55466000,None,54427000,2191867000,1260385000,None,381582000,2496000,2127312000,27896000,13157000,67729000,214514000,810152000,None,None,-35861000,764350000,1078574000,None,1204919000,50000000,112304000,None,647329000,428570000,None,None,2496000,None,2127312000,-1407953000,None,1537029000,16833000,2373678000,1600896000,None,1381715000,1381715000,None,None,None,574391000,3452252000,264514000,None,166974000
2019-08-31,USD,3359159000,56326000,None,69541000,2130582000,1228577000,None,374214000,2496000,2070077000,28302000,14890000,66185000,267166000,763646000,None,None,-36630000,754031000,1020073000,None,1172251000,50000000,98604000,None,534762000,389432000,None,None,2496000,None,2070077000,-1375779000,None,1511970000,16759000,2339086000,1646131000,None,1366936000,1366936000,None,None,None,568413000,3359159000,317166000,None,168962000
2019-05-31,USD,3255353000,57221000,None,70936000,2013602000,1241751000,None,363466000,2496000,2028627000,35142000,14875000,58634000,304671000,649797000,266819000,266819000,-35354000,744670000,950603000,None,1184530000,45000000,73836000,1328663000,456160000,286331000,None,None,2496000,None,2028627000,-1324461000,None,1481908000,20951000,2304750000,1617841000,None,1363805000,1363805000,None,None,None,570443000,3255353000,349671000,None,171870000
2019-02-28,USD,1903378000,43268000,None,102907000,615823000,1287555000,47377000,110661000,2496000,2054654000,None,14899000,None,333330000,542645000,None,None,-34832000,742149000,1046253000,None,1229388000,92135000,93477000,None,424404000,431984000,None,None,2496000,None,2054654000,-1309692000,None,42747000,14062000,857125000,None,None,25801000,73178000,None,None,None,574929000,1903378000,425465000,None,172436000
2018-11-30,USD,1981482000,44164000,None,87995000,686070000,1295412000,48220000,90046000,2496000,2002687000,78923000,14898000,63238000,279872000,607147000,None,None,-39138000,735714000,1123468000,None,1236350000,79856000,84074000,0,591671000,517101000,0,0,2496000,0,2002687000,-1235949000,None,50442000,12796000,858014000,None,None,30703000,78923000,None,None,None,565316000,1981482000,359728000,None,176407000
2018-08-31,USD,1850749000,45064000,None,93493000,590172000,1260577000,49569000,88122000,2496000,1941536000,82152000,14926000,61329000,323322000,508020000,None,None,-32646000,732350000,997080000,None,1200587000,40000000,74153000,0,466112000,419898000,0,0,2496000,0,1941536000,-1211158000,None,52771000,8558000,853669000,None,None,32583000,82152000,None,None,None,560349000,1850749000,363322000,None,177366000
2018-05-31,USD,1730914000,45966000,None,87832000,523533000,1207381000,53630000,93554000,2496000,1904190000,88729000,14962000,63211000,289700000,434804000,None,None,-34936000,732179000,874596000,None,1146453000,20000000,72800000,0,404264000,341250000,0,0,2496000,0,1904190000,-1229402000,None,54106000,9105000,856318000,None,None,35099000,88729000,None,None,None,565033000,1730914000,309700000,None,176217000
2018-02-28,USD,1816313000,46666000,None,78400000,569522000,1246791000,47977000,98101000,2496000,1883592000,84301000,15070000,123544000,413613000,485221000,None,None,-30795000,724239000,968530000,None,1185055000,0,78304000,0,398213000,387120000,0,0,2496000,0,1883592000,-1202272000,None,52464000,9344000,847783000,None,None,36324000,84301000,None,None,None,593770000,1816313000,413613000,None,177316000
