fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-02-29,USD,37135000,11625000,-174894000,-1669000,None,-211226000,-8181000,-76385000,191257000,29296000,415416000,-43061000,181379000,-92783000,-110262000,-21615000,None,95831000,210360000,None,None,29296000
2019-02-28,USD,-93136000,4329000,-282829000,-672000,-6802000,-252503000,-19668000,24745000,261902000,-78687000,456645000,None,170504000,-97123000,-128910000,-28496000,-14093000,194743000,189021000,None,None,-78687000
2018-02-28,USD,-172150000,-16663000,-172150000,-2681000,-3384000,-188772000,-12513000,12163000,204163000,33504000,394426000,204163000,169473000,-88548000,-84327000,-35912000,8837000,190263000,169469000,None,1496000,35000000
2017-02-28,USD,-163022000,56812000,-163022000,-1528000,-4375000,-85064000,-7032000,-53542000,212449000,117510000,365596000,212449000,158174000,-90680000,17023000,-53613000,-7705000,153147000,161494000,None,1036000,118546000
2016-02-29,USD,-93136000,-2434000,-153501000,-245000,-7635000,-329166000,-5163000,-1042000,218138000,-140749000,341918000,None,148858000,-97237000,-219131000,-22259000,-10093000,126669000,153256000,None,-3076000,-150630000
